표제어	품사	세종태그	어깨번호	뜻풀이	지역
가갭다	[형용사][방언]	VA	00_00_00	가볍다	4, 15, 16, 18
가겁다	[형용사][방언]	VA	00_00_00	가볍다	4, 15
가겟바	[명사][방언]	NNG	00_00_00	가겟방	4
가굽다	[형용사][방언]	VA	00_00_00	가볍다	4, 14, 15, 16
가껌	[부사][방언]	MAG	00_00_00	가끔	4, 6, 7, 12, 20
가껍다	[형용사][방언]	VA	00_00_00	가깝다	4, 5, 11
가께	[명사][방언]	NNG	00_00_00	가위	4
가꾸목	[명사][방언]	NNG	00_00_00	각목	4
가꿈가꿈	[부사][방언]	MAG	00_00_00	가끔가끔	4
가꿈가더	[부사][방언]	MAG	00_00_00	가끔가다	4
가꿈가더가	[부사][방언]	MAG	00_00_00	가끔가다가	4
가꿈가더거	[부사][방언]	MAG	00_00_00	가끔가다가	4
가꿈가드거	[부사][방언]	MAG	00_00_00	가끔가다가	4
가꿉데가꿉다	[형용사][방언]	VA	00_00_00	가깝디가깝다	4
가난배이	[명사][방언]	NNG	00_00_00	가난뱅이	4
가난재이	[명사][방언]	NNG	00_00_00	가난뱅이	4
가날푸다	[형용사][방언]	VA	00_00_00	가냘프다	4, 6, 7, 11, 12
가내이	[명사][방언]	NNG	00_00_00	강냉이	4, 6
가느다	[형용사][방언]	VA	00_00_00	가늘다	4, 6, 7, 16, 20
가느다라하다	[형용사][방언]	VA	00_00_00	가느다랗다	4
가느다하다	[형용사][방언]	VA	00_00_00	가느다랗다	4
가느데가늘다	[형용사][방언]	VA	00_00_00	가늘디가늘다	4
가느시룸하다	[형용사][방언]	VA	00_00_00	가느스름하다	4
가느시룸히	[부사][방언]	MAG	00_00_00	가느스름히	4
가다리	[명사][방언]	NNG	00_00_00	가닥	4, 14
가다리무	[명사][방언]	NNG	00_00_00	가랑무	4
가다리무꾸	[명사][방언]	NNG	00_00_00	가랑무	4
가다리지다	[동사][방언]	VV	00_00_00	가랑이지다	4
가닥잎	[명사][방언]	NNG	00_00_00	가랑잎	4
가닥지	[명사][방언]	NNG	00_00_00	가닥	4
가달	[명사][방언]	NNG	00_00_00	가닥	4
가달가달	[부사][방언]	MAG	00_00_00	가닥가닥	4
가달무	[명사][방언]	NNG	00_00_00	가랑무	4
가달무꾸	[명사][방언]	NNG	00_00_00	가랑무	4
가달배무	[명사][방언]	NNG	00_00_00	가랑무	4
가달배이	[명사][방언]	NNG	00_00_00	가닥	4
가달배이무꾸	[명사][방언]	NNG	00_00_00	가랑무	4, 15
가달뱅이	[명사][방언]	NNG	00_00_00	가랑이	4
가달뱅이무	[명사][방언]	NNG	00_00_00	가랑무	4
가달지다	[동사][방언]	VV	00_00_00	가랑이지다	4
가달패기	[명사][방언]	NNG	00_00_00	가닥	4
가달피이	[명사][방언]	NNG	00_00_00	가닥	4
가더가	[부사][방언]	MAG	00_00_00	가다가	4
가더가더	[부사][방언]	MAG	00_00_00	가다가다	4
가더거	[부사][방언]	MAG	00_00_00	가다가	4
가더기	[명사][방언]	NNG	00_00_01	극젱이	4
가덕가덕	[부사][방언]	MAG	00_00_00	가득가득	4
가덕가덕하다	[형용사][방언]	VA	00_00_00	가득가득하다	4
가데기	[명사][방언]	NNG	00_00_00	극젱이	4
가두기	[명사][방언]	NNG	01_00_00	가랑잎	4, 14, 15, 16
가두쿠다	[동사][방언]	VV	00_00_00	가두다	4
가둑잎	[명사][방언]	NNG	00_00_00	가랑잎	4, 15, 16, 18, 19, 20
가둥질	[명사][방언]	NNG	00_00_00	가동질	4
가둥질하다	[동사][방언]	VV	00_00_00	가동질하다	4
가드거	[부사][방언]	MAG	00_00_00	가다가	4
가들다	[동사][방언]	VV	00_00_00	오그라지다	4
가띡이	[부사][방언]	MAG	00_00_00	가뜩이	4
가띡이나	[부사][방언]	MAG	00_00_00	가뜩이나	4
가라이	[명사][방언]	NNG	00_00_00	가랑이	4, 7, 8, 11, 12
가라치다	[동사][방언]	VV	00_00_00	가리키다	4, 5, 6, 7, 8, 9, 10, 11, 12
가락국시	[명사][방언]	NNG	00_00_00	가락국수	4
가락떡	[명사][방언]	NNG	00_00_00	가래떡	4
가락쌈	[명사][방언]	NNG	00_00_00	가락옷	4
가락피	[명사][방언]	NNG	00_00_00	가락옷	4
가랑낫	[명사][방언]	NNG	00_00_00	깔딱낫	4
가랑무이	[명사][방언]	NNG	00_00_00	가랑무	4
가랑이파구	[명사][방언]	NNG	00_00_00	가랑잎	4
가랑이파리	[명사][방언]	NNG	00_00_00	가랑잎	4, 7
가래낭그	[명사][방언]	NNG	00_00_00	가래나무	4
가래낭기	[명사][방언]	NNG	00_00_00	가래나무	4
가래덩어리	[명사][방언]	NNG	00_00_00	가래톳	4
가래멍어	[명사][방언]	NNG	00_00_00	가래톳	4
가래멍어리	[명사][방언]	NNG	00_00_00	가래톳	4
가래삽	[명사][방언]	NNG	00_00_00	가래	4
가래이	[명사][방언]	NNG	00_00_00	가랑이	4, 5, 6, 7, 8, 9, 10, 11, 12
가래이	[명사][방언]	NNG	02_00_00	바지랑대	4
가래추지	[명사][방언]	NNG	00_00_00	가래	4, 7
가래춤	[명사][방언]	NNG	00_00_00	가래침	4, 6, 8
가래툿	[명사][방언]	NNG	00_00_00	가래톳	4, 6
가러앉다	[동사][방언]	VV	00_00_00	가라앉다	4
가러앉히다	[동사][방언]	VV	00_00_00	가라앉히다	4
가레내다	[동사][방언]	VV	00_00_00	가려내다	4
가레잡다	[동사][방언]	VV	00_00_00	가려잡다	4
가레지다	[동사][방언]	VV	00_00_00	가려지다	4
가렝이	[명사][방언]	NNG	00_00_00	가래	4
가루금	[명사][방언]	NNG	00_00_00	가로금	4
가루놓다	[동사][방언]	VV	00_00_00	가로놓다	4
가루놓키다	[동사][방언]	VV	00_00_00	가로놓이다	4
가루누키다	[동사][방언]	VV	00_00_00	가로누이다	4
가루뉘키다	[동사][방언]	VV	00_00_00	가로누이다	4
가루막다	[동사][방언]	VV	00_00_00	가로막다	4
가루막히다	[동사][방언]	VV	00_00_00	가로막히다	4
가루맥히다	[동사][방언]	VV	00_00_00	가로막히다	4
가루벤	[명사][방언]	NNG	00_00_00	가로변	4
가루세루	[명사][방언]	NNG	00_00_00	가로세로	4
가루채다	[동사][방언]	VV	00_00_00	가로채다	4
가루퍼지다	[동사][방언]	VV	00_00_00	가로퍼지다	4
가루획	[명사][방언]	NNG	00_00_00	가로획	4
가룹다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 9, 10
가르매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 9, 11, 12, 15, 18, 20
가르킴	[명사][방언]	NNG	00_00_00	가르침	4
가름마	[명사][방언]	NNG	00_00_00	가르마	4, 5, 7, 11, 12
가름매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 11, 12
가름배	[명사][방언]	NNG	00_00_00	가르마	4, 7, 11, 12
가름배이	[명사][방언]	NNG	00_00_00	갈림길	4
가름배질	[명사][방언]	NNG	00_00_00	오솔길	4
가름재	[명사][방언]	NNG	00_00_00	가르마	4
가름질	[명사][방언]	NNG	00_00_00	갈림길	4, 15, 20
가름패	[명사][방언]	NNG	00_00_00	가르마	4
가리이	[명사][방언]	NNG	00_00_00	가랑이	4
가리침	[명사][방언]	NNG	00_00_00	가르침	4
가리쿠다	[동사][방언]	VV	00_00_00	가리다	4
가리토시	[명사][방언]	NNG	00_00_00	가래톳	4, 6
가림배	[명사][방언]	NNG	00_00_00	가르마	4, 12
가립다	[형용사][방언]	VA	00_00_00	가렵다	4, 6, 7, 11, 17
가마구	[명사][방언]	NNG	00_00_00	까마귀	4, 6, 8, 9, 10, 13, 14, 15, 18, 19
가마드베이	[명사][방언]	NNG	00_00_00	솥뚜껑	4
가마뚜벙	[명사][방언]	NNG	00_00_00	솥뚜껑	4, 14
가마띠기	[명사][방언]	NNG	00_00_00	가마때기	4
가마스	[명사][방언]	NNG	00_00_00	가마니	4
가마이	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 20
가마이	[부사][방언]	MAG	00_00_00	가만히	4, 5, 6, 7, 8, 12
가마이있다	[동사][방언]	VV	00_00_00	가만있다	4
가마히	[부사][방언]	MAG	00_00_00	가만히	4, 6, 7, 11
가막소살이	[명사][방언]	NNG	00_00_00	감옥살이	4
가막소살이하다	[동사][방언]	VV	00_00_00	감옥살이하다	4
가만뎅이	[부사][방언]	MAG	00_00_00	가만히	4
가망데이	[부사][방언]	MAG	00_00_00	가만히	4
가망디이	[부사][방언]	MAG	00_00_00	가만히	4
가망마구	[명사][방언]	NNG	00_00_00	둥굴레	4
가망이	[명사][방언]	NNG	00_00_00	가마니	4, 6, 7, 20
가매꾼	[명사][방언]	NNG	00_00_00	가마꾼	4
가매드버이	[명사][방언]	NNG	00_00_00	솥뚜껑	4
가매때기	[명사][방언]	NNG	00_00_00	가마때기	4
가매떠껑	[명사][방언]	NNG	00_00_00	솥뚜껑	4
가매뚜껑	[명사][방언]	NNG	00_00_00	솥뚜껑	4, 13, 14, 15, 16
가매뜨꿩	[명사][방언]	NNG	00_00_00	솥뚜껑	4, 15, 16
가매솥	[명사][방언]	NNG	00_00_00	가마솥	4, 6, 7, 8, 9, 11, 12, 13, 14
가매타기	[명사][방언]	NNG	00_00_00	가마타기	4
가매터	[명사][방언]	NNG	00_00_00	가마터	4
가머댕기다	[동사][방언]	VV	00_00_00	거머당기다	4
가머딜이다	[동사][방언]	VV	00_00_00	거머들이다	4
가머땡기다	[동사][방언]	VV	00_00_00	거머당기다	4
가머먹다	[동사][방언]	VV	00_00_00	거머먹다	4
가머샘키다	[동사][방언]	VV	00_00_00	거머삼키다	4
가머잡다	[동사][방언]	VV	00_00_00	거머잡다	4
가머쥐다	[동사][방언]	VV	00_00_00	거머쥐다	4
가머채치다	[동사][방언]	VV	00_00_00	거머채다	4
가멘	[명사][방언]	NNG	00_00_00	가면	4
가멘극	[명사][방언]	NNG	00_00_00	가면극	4
가무니	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12
가문치	[명사][방언]	NNG	00_00_00	가운데	4
가문테	[명사][방언]	NNG	00_00_00	가운데	4
가물체물다	[동사][방언]	VV	00_00_00	감쳐물다	4
가물치다	[동사][방언]	VV	00_00_00	가무러치다	4, 8, 9
가뭄더우	[명사][방언]	NNG	00_00_00	가뭄더위	4
가믄	[명사][방언]	NNG	00_00_00	가뭄	4
가믈다	[동사][방언]	VV	00_00_00	가물다	4, 10
가믐더우	[명사][방언]	NNG	00_00_00	가뭄더위	4
가믐철	[명사][방언]	NNG	00_00_00	가뭄철	4
가믐해	[명사][방언]	NNG	00_00_00	가뭄해	4
가법다	[형용사][방언]	VA	00_00_00	가볍다	4, 5, 8, 10, 12, 13, 14, 17, 19
가보윷	[명사][방언]	NNG	00_00_00	밤윷	4, 12
가부사리	[명사][방언]	NNG	00_00_00	진드기	4
가부재	[명사][방언]	NNG	00_00_00	가부좌	4
가부지기	[명사][방언]	NNG	00_00_00	진드기	4
가불기다	[동사][방언]	VV	00_00_00	갈기다	4
가불리다	[동사][방언]	VV	00_00_00	갈기다	4
가붑다	[형용사][방언]	VA	00_00_00	가볍다	4, 8, 9, 10, 11, 12, 13, 14, 19
가붑데가붑다	[형용사][방언]	VA	00_00_00	가볍디가볍다	4
가상이	[명사][방언]	NNG	00_00_00	가	4, 6, 7, 8, 9, 11, 12
가새다리	[명사][방언]	NNG	00_00_00	가위다리	4, 5, 7, 8, 9, 13, 15, 16, 18, 20
가새달구	[명사][방언]	NNG	00_00_00	가위다리	4
가새달구리	[명사][방언]	NNG	00_00_00	가위다리	4
가새이	[명사][방언]	NNG	00_00_00	가	4, 12
가새질	[명사][방언]	NNG	00_00_00	가위질	4
가소룹다	[형용사][방언]	VA	00_00_00	가소롭다	4
가수다	[동사][방언]	VV	00_00_00	가시다	4
가쉬	[명사][방언]	NNG	00_00_00	가시	4
가쉬기	[명사][방언]	NNG	00_00_00	칼국수	4
가스나이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 6, 7, 8, 9, 11, 12
가슭	[명사][방언]	NNG	00_00_00	가을	4
가시게	[명사][방언]	NNG	00_00_00	가위	4, 12, 20
가시낭그	[명사][방언]	NNG	00_00_00	가시나무	4
가시아바이	[명사][방언]	NNG	00_00_00	가시아버지	4, 15, 16
가시어마이	[명사][방언]	NNG	00_00_00	가시어머니	4, 15, 16, 20
가시어머이	[명사][방언]	NNG	00_00_00	가시어머니	4
가시어멈	[명사][방언]	NNG	00_00_00	가시어머니	4, 15, 16
가시어멍이	[명사][방언]	NNG	00_00_00	가시어머니	4, 16
가실고치	[명사][방언]	NNG	00_00_00	가을고치	4
가실기고치	[명사][방언]	NNG	00_00_00	가을고치	4
가실기누웨	[명사][방언]	NNG	00_00_00	가을누에	4
가실기눙에	[명사][방언]	NNG	00_00_00	가을누에	4
가실기바람	[명사][방언]	NNG	00_00_00	가을바람	4
가실기비	[명사][방언]	NNG	00_00_00	가을비	4
가실기빛	[명사][방언]	NNG	00_00_00	가을빛	4
가실기뿌림	[명사][방언]	NNG	00_00_00	가을뿌림	4
가실기뿌림하다	[동사][방언]	VV	00_00_00	가을뿌림하다	4
가실기심기	[명사][방언]	NNG	00_00_00	가을심기	4
가실기심기하다	[동사][방언]	VV	00_00_00	가을심기하다	4
가실기일	[명사][방언]	NNG	00_00_00	가을일	4
가실기일하다	[동사][방언]	VV	00_00_00	가을일하다	4
가실기장마	[명사][방언]	NNG	00_00_00	가을장마	4
가실누웨	[명사][방언]	NNG	00_00_00	가을누에	4
가실눙에	[명사][방언]	NNG	00_00_00	가을누에	4
가실바람	[명사][방언]	NNG	00_00_00	가을바람	4
가실빛	[명사][방언]	NNG	00_00_00	가을빛	4
가실뿌림	[명사][방언]	NNG	00_00_00	가을뿌림	4
가실뿌림하다	[동사][방언]	VV	00_00_00	가을뿌림하다	4
가실심기	[명사][방언]	NNG	00_00_00	가을심기	4
가실심기하다	[동사][방언]	VV	00_00_00	가을심기하다	4
가실일	[명사][방언]	NNG	00_00_00	가을일	4
가실일하다	[동사][방언]	VV	00_00_00	가을일하다	4
가실장마	[명사][방언]	NNG	00_00_00	가을장마	4
가실카리	[명사][방언]	NNG	00_00_00	가을갈이	4, 7, 13
가싥	[명사][방언]	NNG	00_00_00	가을	4, 12
가심둘레	[명사][방언]	NNG	00_00_00	가슴둘레	4, 8, 9
가심뻬	[명사][방언]	NNG	00_00_00	가슴뼈	4, 8, 9
가심속	[명사][방언]	NNG	00_00_00	가슴속	4, 8, 9
가심앓이하다	[동사][방언]	VV	00_00_00	가슴앓이하다	4
가심통	[명사][방언]	NNG	00_00_00	가슴통	4, 8, 9
가심패기	[명사][방언]	NNG	00_00_00	가슴패기	4, 14
가싯덤불	[명사][방언]	NNG	00_00_00	가시덤불	4
가아지	[명사][방언]	NNG	00_00_00	강아지	4
가엄따	[형용사][방언]	VA	00_00_00	가없다	4
가오데	[명사][방언]	NNG	00_00_00	가운데	4, 7, 8
가올	[명사][방언]	NNG	00_00_00	가을	4, 5, 6, 17
가왜	[명사][방언]	NNG	00_00_00	가위	4, 7, 13, 17, 20
가왜	[명사][방언]	NNG	00_00_00	가위	4
가왜눌래다	[동사][방언]	VV	00_00_00	가위눌리다	4
가왜눌래키다	[동사][방언]	VV	00_00_00	가위눌리다	4
가왜눌리키다	[동사][방언]	VV	00_00_00	가위눌리다	4
가왜다리	[명사][방언]	NNG	00_00_00	가위다리	4
가왜달구	[명사][방언]	NNG	00_00_00	가위다리	4
가왜달구리	[명사][방언]	NNG	00_00_00	가위다리	4
가왜질	[명사][방언]	NNG	00_00_00	가위질	4
가왯밥	[명사][방언]	NNG	00_00_00	가윗밥	4
가우다	[동사][방언]	VV	00_00_00	다듬다	4
가우리	[명사][방언]	NNG	00_00_00	가오리	4, 6, 7, 8, 9, 10
가우리무침	[명사][방언]	NNG	00_00_00	가오리무침	4
가우리연	[명사][방언]	NNG	00_00_00	가오리연	4
가운치	[명사][방언]	NNG	00_00_00	가운데	4
가운테발가락지	[명사][방언]	NNG	00_00_00	가운뎃발가락	4
가운테발고락	[명사][방언]	NNG	00_00_00	가운뎃발가락	4
가운테발고락지	[명사][방언]	NNG	00_00_00	가운뎃발가락	4
가운테발구락	[명사][방언]	NNG	00_00_00	가운뎃발가락	4
가운테발구락지	[명사][방언]	NNG	00_00_00	가운뎃발가락	4
가운테손가락	[명사][방언]	NNG	00_00_00	가운뎃손가락	4
가운테손고락	[명사][방언]	NNG	00_00_00	가운뎃손가락	4
가운테손구락	[명사][방언]	NNG	00_00_00	가운뎃손가락	4
가운텟집	[명사][방언]	NNG	00_00_00	가운뎃집	4
가울	[명사][방언]	NNG	00_00_00	가을	4, 5, 10, 11, 13, 17
가욹	[명사][방언]	NNG	00_00_00	가을	4, 5, 12
가움따	[형용사][방언]	VA	00_00_00	가없다	4
가웂다	[형용사][방언]	VA	00_00_00	가없다	4
가웆	[접사][방언]	XSN	02_00_00	-가웃	4, 7
가윱다	[형용사][방언]	VA	00_00_00	가엾다	4
가을게둠	[명사][방언]	NNG	00_00_00	가을걷이	4, 6
가읅	[명사][방언]	NNG	01_00_00	가을	4
가음따	[형용사][방언]	VA	00_00_00	가없다	4
가자끈	[부사][방언]	MAG	00_00_00	한껏	4
가잘	[명사][방언]	NNG	01_00_00	과줄	4
가재미식해	[명사][방언]	NNG	00_00_00	가자미식해	4
가재미회	[명사][방언]	NNG	00_00_00	가자미회	4
가저끈	[부사][방언]	MAG	00_00_00	한껏	4
가제기	[명사][방언]	NNG	00_00_00	극젱이	4
가제나	[부사][방언]	MAG	00_00_00	가뜩이나	4
가제미	[명사][방언]	NNG	00_00_00	가자미	4, 10, 14, 19
가젱이	[명사][방언]	NNG	00_00_00	가지	4, 7
가족낭그	[명사][방언]	NNG	00_00_00	가죽나무	4
가족낭기	[명사][방언]	NNG	00_00_00	가죽나무	4
가주가다	[동사][방언]	VV	00_00_00	가져가다	4, 7, 11, 12
가주오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 12, 15, 16, 17
가죽데기	[명사][방언]	NNG	00_00_00	가죽	4
가죽디기	[명사][방언]	NNG	00_00_00	가죽	4
가쥐	[명사][방언]	NNG	00_00_00	갈퀴	4
가즈러이	[부사][방언]	MAG	00_00_00	가지런히	4
가즈런하다	[형용사][방언]	VA	00_00_00	가지런하다	4, 8, 11, 12
가지	[명사][방언]	NNG	00_00_00	강아지	4
가지감자	[명사][방언]	NNG	00_00_00	감자	4
가지고오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 11, 12
가지고자리	[부사][방언]	MAG	00_00_00	가지말랭이	4
가지렁이	[부사][방언]	MAG	00_00_00	가지런히	4
가지미눈	[명사][방언]	NNG	00_00_00	가자미눈	4
가지미식해	[명사][방언]	NNG	00_00_00	가자미식해	4
가지미회	[명사][방언]	NNG	00_00_00	가자미회	4
가지오가리	[명사][방언]	NNG	00_00_00	가지말랭이	4, 5
가지풀	[명사][방언]	NNG	00_00_00	강아지풀	4, 6, 7, 9, 11, 12
가째	[명사][방언]	NNG	00_00_00	가짜	4, 14
가차이	[부사][방언]	MAG	00_00_00	가까이	4, 6, 10
가차이	[명사][방언]	NNG	00_00_00	가까이	4, 6, 10
가차이하다	[동사][방언]	VV	00_00_00	가까이하다	4
가찹다	[형용사][방언]	VA	00_00_00	가깝다	4, 6, 7, 8, 9, 10, 11, 12, 13, 14
가찹데가찹다	[형용사][방언]	VA	00_00_00	가깝디가깝다	4
가첩다	[형용사][방언]	VA	00_00_00	가깝다	4, 5, 7, 11
가쳉이	[명사][방언]	NNG	00_00_00	개비	4
가추다	[동사][방언]	VV	00_00_00	가두다	4
가치	[명사][방언]	NNG	01_00_00	가지	4, 15
가치런히	[부사][방언]	MAG	00_00_00	가지런히	4
가터다	[형용사][방언]	VA	00_00_00	같다	4, 8, 9, 11, 16, 18
가투리	[명사][방언]	NNG	00_00_00	까투리	4, 6, 8, 9, 15, 16, 18
가프다	[동사][방언]	VV	00_00_00	갚다	4, 8, 10, 12
각벨히	[부사][방언]	MAG	00_00_00	각별히	4
각빠르다	[형용사][방언]	VA	00_00_00	가파르다	4
각승바지	[명사][방언]	NNG	00_00_00	각성바지	4, 5
각쟁이	[명사][방언]	NNG	00_00_00	갈고랑이	4
각징이	[명사][방언]	NNG	00_00_00	갈퀴	4
간고둥애	[명사][방언]	NNG	00_00_00	간고등어	4
간고등애	[명사][방언]	NNG	00_00_00	간고등어	4
간다이	[부사][방언]	MAG	00_00_00	간단히	4
간데이	[명사][방언]	NNG	00_00_00	간덩이	4
간등거리	[명사][방언]	NNG	00_00_00	간덩이	4
간떼이	[명사][방언]	NNG	00_00_00	간덩이	4
간띠이	[명사][방언]	NNG	00_00_00	간덩이	4, 7
간벵	[명사][방언]	NNG	00_00_00	간병	4
간사시룹다	[형용사][방언]	VA	00_00_00	간사스럽다	4
간신이	[부사][방언]	MAG	00_00_00	간신히	4, 5, 6, 7, 8, 9, 10, 11, 12
간주다	[동사][방언]	VV	00_00_00	갖추다	4
간주렇다	[형용사][방언]	VA	00_00_00	가지런하다	4
간지룸	[명사][방언]	NNG	00_00_00	간지럼	4
간지룹다	[형용사][방언]	VA	00_00_00	가렵다	4, 8
간지룹다	[형용사][방언]	VA	00_00_00	간지럽다	4
간지름	[명사][방언]	NNG	00_00_00	간지럼	4
간질구다	[동사][방언]	VV	00_00_00	간질이다	4, 15, 16
간질굼	[명사][방언]	NNG	00_00_00	간지럼	4
간추다	[동사][방언]	VV	00_00_00	갖추다	4
간추렇다	[형용사][방언]	VA	00_00_00	가지런하다	4
간펜하다	[형용사][방언]	VA	00_00_00	간편하다	4
간펜히	[부사][방언]	MAG	00_00_00	간편히	4
갇기다	[동사][방언]	VV	00_00_00	갇히다	4
갇헤다	[동사][방언]	VV	00_00_00	갇히다	4, 7, 8, 9
갈가랑비	[명사][방언]	NNG	00_00_00	가랑비	4, 7
갈가마기	[명사][방언]	NNG	00_00_00	갈까마귀	4, 7, 8, 11
갈가지	[명사][방언]	NNG	00_00_00	개호주	4
갈강가시	[명사][방언]	NNG	00_00_00	도깨비바늘	4, 5
갈강버즘	[명사][방언]	NNG	00_00_00	마른버짐	4
갈강비	[명사][방언]	NNG	00_00_01	가랑비	4, 6, 7, 12
갈거치다	[동사][방언]	VV	00_00_00	가로거치다	4
갈게쓰다	[동사][방언]	VV	00_00_00	갈겨쓰다	4
갈고래이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 6, 7, 11, 15
갈고레기	[명사][방언]	NNG	00_00_00	갈고리	4
갈고치다	[동사][방언]	VV	00_00_00	거치적거리다	4
갈구	[명사][방언]	NNG	01_00_00	가루	4
갈구래기	[명사][방언]	NNG	00_00_00	갈고랑이	4, 15
갈구랭이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 7, 13, 14, 15, 19, 20
갈구리기	[명사][방언]	NNG	00_00_00	갈고리	4
갈그	[명사][방언]	NNG	00_00_00	가루	4
갈그눈	[명사][방언]	NNG	00_00_00	가루눈	4
갈그랑비	[명사][방언]	NNG	00_00_01	가랑비	4, 7
갈그분	[명사][방언]	NNG	00_00_00	가루분	4
갈그비눌	[명사][방언]	NNG	00_00_00	가루비누	4
갈그약	[명사][방언]	NNG	00_00_00	가루약	4
갈그우유	[명사][방언]	NNG	00_00_00	가루우유	4
갈기	[명사][방언]	NNG	01_00_00	가루	4, 7, 13, 14
갈기눈	[명사][방언]	NNG	00_00_00	가루눈	4
갈기분	[명사][방언]	NNG	00_00_00	가루분	4
갈기비누	[명사][방언]	NNG	00_00_00	가루비누	4
갈기비눌	[명사][방언]	NNG	00_00_00	가루비누	4
갈기약	[명사][방언]	NNG	00_00_00	가루약	4
갈기우유	[명사][방언]	NNG	00_00_00	가루우유	4
갈기치다	[동사][방언]	VV	00_00_00	가로거치다	4
갈꼴	[명사][방언]	NNG	00_00_00	갈대	4
갈따리	[명사][방언]	NNG	00_00_00	갈대	4
갈떼기	[명사][방언]	NNG	00_00_00	갈대	4
갈뜨기	[명사][방언]	NNG	00_00_00	갈대	4
갈띠기	[명사][방언]	NNG	00_00_00	갈대	4
갈래목	[명사][방언]	NNG	00_00_00	갈림목	4
갈래지다	[동사][방언]	VV	00_00_00	갈라지다	4
갈래질	[명사][방언]	NNG	00_00_00	갈림길	4, 9
갈러세다	[동사][방언]	VV	00_00_00	갈라서다	4
갈러스다	[동사][방언]	VV	00_00_00	갈라서다	4
갈루다	[동사][방언]	VV	00_00_00	가리다	4
갈르다	[동사][방언]	VV	00_00_00	가르다	4, 5, 6, 7, 8, 9, 10, 11, 12
갈르치다	[동사][방언]	VV	00_00_00	가르치다	4
갈르키다	[동사][방언]	VV	00_00_00	가르치다	4
갈름길	[명사][방언]	NNG	00_00_00	갈림길	4, 8, 9, 13, 14, 18, 19
갈리키다	[동사][방언]	VV	00_00_00	갈리다	4
갈방버짐	[명사][방언]	NNG	00_00_00	마른버짐	4
갈버리	[명사][방언]	NNG	00_00_00	가을보리	4, 5, 6, 8, 11, 12
갈브다	[동사][방언]	VV	00_00_00	가루다	4
갈비뻬	[명사][방언]	NNG	00_00_00	갈비뼈	4, 6, 8, 9, 12, 13, 14, 18, 19, 20
갈새	[명사][방언]	NNG	00_00_00	개개비	4
갈수룩	[부사][방언]	MAG	00_00_00	갈수록	4
갈수룩이	[부사][방언]	MAG	00_00_00	갈수록	4
갈어먹다	[동사][방언]	VV	00_00_00	갈아먹다	4
갈어물다	[동사][방언]	VV	00_00_00	감쳐물다	4
갈어엎다	[동사][방언]	VV	00_00_00	갈아엎다	4
갈어입다	[동사][방언]	VV	00_00_00	갈아입다	4
갈어타다	[동사][방언]	VV	00_00_00	갈아타다	4
갈지재걸음	[명사][방언]	NNG	00_00_00	갈지자걸음	4
갈체주다	[동사][방언]	VV	00_00_00	가르치다	4
갈카리	[명사][방언]	NNG	00_00_00	가을갈이	4, 14
갈쿠다	[동사][방언]	VV	00_00_00	갈치다	4
갈쿠레기	[명사][방언]	NNG	00_00_00	갈고랑이	4
갈키	[명사][방언]	NNG	00_00_00	갈고리	4, 6, 7, 8, 9, 11, 12, 18
갉	[명사][방언]	NNG	01_00_00	가을	4, 11, 12, 13, 14
갉어먹다	[동사][방언]	VV	00_00_00	갉아먹다	4
감기키다	[동사][방언]	VV	00_00_00	감기다	4
감꼬젱이	[명사][방언]	NNG	00_00_00	감꼬치	4
감꼬지	[명사][방언]	NNG	00_00_00	감꼬치	4
감꼭다리	[명사][방언]	NNG	00_00_00	감꼭지	4
감낭그	[명사][방언]	NNG	00_00_00	감나무	4
감낭기	[명사][방언]	NNG	00_00_00	감나무	4
감또가리	[명사][방언]	NNG	00_00_00	감또개	4
감미룹다	[형용사][방언]	VA	00_00_00	감미롭다	4
감싸구도다	[동사][방언]	VV	00_00_00	감싸고돌다	4
감자밭콩	[명사][방언]	NNG	00_00_00	강낭콩	4, 12
감자선	[명사][방언]	NNG	00_00_00	감자조림	4
감장대	[명사][방언]	NNG	00_00_00	전짓대	4
감재	[명사][방언]	NNG	01_00_00	감자	4, 8, 14, 16
감재녹매	[명사][방언]	NNG	00_00_00	감자녹말	4
감재떡	[명사][방언]	NNG	00_00_00	감자떡	4
감재바우	[명사][방언]	NNG	00_00_00	감자바위	4
감재밥	[명사][방언]	NNG	00_00_00	감자밥	4
감재볶음	[명사][방언]	NNG	00_00_00	감자볶음	4
감재적	[명사][방언]	NNG	00_00_00	감자전	4
감재조림	[명사][방언]	NNG	00_00_00	감자조림	4
감재튀기미	[명사][방언]	NNG	00_00_00	감자튀김	4
감젱이	[명사][방언]	NNG	00_00_00	굼벵이	4
