표제어	품사	세종태그	어깨번호	뜻풀이	지역
덥치입다	[동사][방언]	VV	00_00_00	껴입다	6
덧버신	[명사][방언]	NNG	00_00_00	덧버선	6
덧보선	[명사][방언]	NNG	00_00_00	덧버선	6
덧저구리	[명사][방언]	NNG	00_00_00	덧저고리	4, 6
덩거리	[명사][방언]	NNG	00_00_00	덩어리	6
덩거리메	[명사][방언]	NNG	00_00_00	고무래	6
덩니	[명사][방언]	NNG	00_00_00	덧니	6
덩더꾼	[명사][방언]	NNG	00_00_00	덜렁꾼	6
덩벙	[명사][방언]	NNG	00_00_00	웅덩이	6
덩쿨딸	[명사][방언]	NNG	00_00_00	줄딸기	6
덮어시다	[동사][방언]	VV	00_00_00	덮어쓰다	6
덮어시우다	[동사][방언]	VV	00_00_00	덮어씌우다	6
데가오	[명사][방언]	NNG	00_00_00	되가웃	6
데가옷	[명사][방언]	NNG	00_00_00	되가웃	6
데가지다	[동사][방언]	VV	00_00_00	되가지다	6
데감기다	[동사][방언]	VV	00_00_00	되감기다	6
데감다	[동사][방언]	VV	00_00_00	되감다	6
데국놈	[명사][방언]	NNG	00_00_00	되놈	6
데기	[부사][방언]	MAG	01_00_00	되게	6
데나깨나	[부사][방언]	MAG	00_00_00	도나캐나	6
데넘구다	[동사][방언]	VV	00_00_00	되넘기다	6
데눕다	[동사][방언]	VV	00_00_00	되눕다	6
데는대로	[부사][방언]	MAG	00_00_00	되는대로	6
데데다	[동사][방언]	VV	00_00_00	데되다	6
데뎅키다	[동사][방언]	VV	00_00_00	들키다	6
데도록	[부사][방언]	MAG	00_00_00	되도록	6
데돌다	[동사][방언]	VV	00_00_00	되돌다	6
데돌리다	[동사][방언]	VV	00_00_00	되돌리다	6
데돌아가다	[동사][방언]	VV	00_00_00	되돌아가다	6
데돌아보다	[동사][방언]	VV	00_00_00	되돌아보다	6
데돌아서다	[동사][방언]	VV	00_00_00	되돌아서다	6
데돌아오다	[동사][방언]	VV	00_00_00	되돌아오다	6
데두룩	[부사][방언]	MAG	00_00_00	되도록	6
데들이	[명사][방언]	NNG	00_00_00	되들이	6
데따	[부사][방언]	MAG	00_00_00	도리어	4, 6, 8, 9, 11, 12
데떼	[부사][방언]	MAG	00_00_00	도리어	6, 8, 9, 11, 12
데띠	[부사][방언]	MAG	00_00_00	도리어	6
데럼	[명사][방언]	NNG	00_00_00	도련님	6, 7
데렘	[명사][방언]	NNG	00_00_00	도련님	6, 7
데름	[명사][방언]	NNG	00_00_00	도련님	6
데리어	[부사][방언]	MAG	00_00_00	더군다나	6
데릴사우	[명사][방언]	NNG	00_00_00	데릴사위	5, 6, 7, 8, 13, 14, 18, 19, 20
데말리다	[동사][방언]	VV	00_00_00	되말려들다	6
데모시	[명사][방언]	NNG	00_00_00	되모시	6
데묻다	[동사][방언]	VV	00_00_00	되묻다	6
데받다	[동사][방언]	VV	00_00_00	되받다	6
데받아넘구다	[동사][방언]	VV	00_00_00	되받아넘기다	6
데받아치다	[동사][방언]	VV	00_00_00	되받아치다	6
데베시	[부사][방언]	MAG	00_00_00	거꾸로	6
데베지다	[동사][방언]	VV	00_00_00	되바라지다	6
데불다	[동사][방언]	VV	00_00_00	데리다	6, 7, 15, 16, 17
데비재이	[명사][방언]	NNG	00_00_00	도배장이	6
데비하다	[동사][방언]	VV	00_00_00	도배하다	6
데빌다	[동사][방언]	VV	00_00_00	데리다	5, 6
데살궂다	[형용사][방언]	VA	00_00_00	데설궂다	6
데살다	[동사][방언]	VV	00_00_00	되살다	6
데살리다	[동사][방언]	VV	00_00_00	되살리다	6
데살아나다	[동사][방언]	VV	00_00_00	되살아나다	6
데살아오다	[동사][방언]	VV	00_00_00	되살아오다	6
데살피다	[동사][방언]	VV	00_00_00	되살피다	6
데샇다	[동사][방언]	VV	00_00_00	되쌓다	6
데새기다	[동사][방언]	VV	01_00_00	되새기다	6
데새기다	[동사][방언]	VV	02_00_00	되새기다	6
데새김	[명사][방언]	NNG	00_00_00	되새김	6
데새김질	[명사][방언]	NNG	00_00_00	되새김질	6
데새김질하다	[동사][방언]	VV	00_00_00	되새김질하다	6
데새김하다	[동사][방언]	VV	00_00_00	되새김하다	6
데샘키다	[동사][방언]	VV	00_00_00	되삼키다	6
데소다	[동사][방언]	VV	00_00_00	되쏘다	6
데신하다	[형용사][방언]	VA	00_00_00	비슷하다	6
데십다	[동사][방언]	VV	00_00_00	되씹다	6
데십히다	[동사][방언]	VV	00_00_00	되씹히다	6
데쌞기다	[동사][방언]	VV	00_00_00	데삶기다	6
데씹다	[동사][방언]	VV	00_00_00	되씹다	6
데안	[명사][방언]	NNG	00_00_00	뒤꼍	6, 8
데오르다	[동사][방언]	VV	00_00_00	되오르다	6
데이다	[동사][방언]	VV	02_00_00	데다	6
데작기리다	[동사][방언]	VV	00_00_00	되작거리다	6
데작데작하다	[동사][방언]	VV	00_00_00	되작되작하다	6
데작이다	[동사][방언]	VV	00_00_00	되작이다	6
데잖다	[형용사][방언]	VA	00_00_00	되잖다	6
데지몬하다	[형용사][방언]	VA	00_00_00	되지못하다	6
데질	[명사][방언]	NNG	00_00_00	되질	6
데질하다	[동사][방언]	VV	00_00_00	되질하다	6
데짚다	[동사][방언]	VV	00_00_00	되짚다	6
데짚어가다	[동사][방언]	VV	00_00_00	되짚어가다	6
데쫓기다	[동사][방언]	VV	00_00_00	되쫓기다	6
데쫓다	[동사][방언]	VV	00_00_00	되쫓다	6
데차지하다	[동사][방언]	VV	00_00_00	되차지하다	6
데치미	[명사][방언]	NNG	00_00_00	퇴침	6
데침	[명사][방언]	NNG	00_00_00	퇴침	6
데토리	[명사][방언]	NNG	00_00_00	도토리	6, 8
데통시럽다	[형용사][방언]	VA	00_00_00	되통스럽다	6
데통시리	[부사][방언]	MAG	00_00_00	되통스레	6
데퉁밪다	[형용사][방언]	VA	00_00_00	데퉁맞다	6
데퉁시리	[부사][방언]	MAG	00_00_00	데퉁스레	6
데티이	[명사][방언]	NNG	00_00_00	데퉁바리	6
데파다	[동사][방언]	VV	00_00_00	데우다	6
데팔기	[명사][방언]	NNG	00_00_00	되팔기	6
데팔다	[동사][방언]	VV	00_00_00	되팔다	6
데펭무시	[명사][방언]	NNG	00_00_00	조선무	6
데푸다	[동사][방언]	VV	00_00_00	데우다	6
데풀다	[동사][방언]	VV	00_00_00	되풀다	6
데풀리다	[동사][방언]	VV	00_00_00	되풀리다	6
데풀이	[명사][방언]	NNG	00_00_00	되풀이	6
데풀이데다	[동사][방언]	VV	00_00_00	되풀이되다	6
데풀이하다	[동사][방언]	VV	00_00_00	되풀이하다	6
덴내	[명사][방언]	NNG	00_00_00	단내	6
덴님	[명사][방언]	NNG	00_00_00	대님	4, 5, 6, 7, 8, 9, 11, 12
덴똥	[명사][방언]	NNG	00_00_00	된똥	6
덴마	[명사][방언]	NNG	00_00_00	전마선	4, 6, 7, 8, 11, 17
덴맛	[명사][방언]	NNG	00_00_00	된맛	6
덴매	[명사][방언]	NNG	02_00_00	된매	6
덴서리	[명사][방언]	NNG	00_00_00	된서리	6, 8
덴서방	[명사][방언]	NNG	00_00_00	된서방	6
덴장국	[명사][방언]	NNG	00_00_00	된장국	6
덴장찌개	[명사][방언]	NNG	00_00_00	된장찌개	6
덴죽	[명사][방언]	NNG	00_00_00	된죽	6
덴추이	[명사][방언]	NNG	00_00_00	된추위	6
델다	[동사][방언]	VV	00_00_00	데리다	6, 9, 11
델동말동하다	[동사][방언]	VV	00_00_00	될동말동하다	6
뎀뎀이	[명사][방언]	NNG	00_00_00	됨됨이	6
뎀비다	[동사][방언]	VV	00_00_00	덤비다	6
뎁후다	[동사][방언]	VV	00_00_00	데우다	6
뎁히다	[동사][방언]	VV	01_00_00	데우다	6
뎃놈	[명사][방언]	NNG	00_00_00	되놈	6
뎃박	[명사][방언]	NNG	00_00_00	됫박	6
뎃베이	[명사][방언]	NNG	00_00_00	됫병	6
뎃수	[명사][방언]	NNG	00_00_00	됫수	6
뎃술	[명사][방언]	NNG	00_00_00	됫술	6
뎅기	[명사][방언]	NNG	02_00_00	등겨	6
뎅이다	[동사][방언]	VV	02_00_00	동이다	4, 6, 8, 11
도가리	[명사][방언]	NNG	01_00_00	배미	6
도가지	[명사][방언]	NNG	00_00_00	독	6, 7, 8, 9, 10, 18
도간지	[명사][방언]	NNG	00_00_00	독	6
도개바람	[명사][방언]	NNG	00_00_00	돌개바람	6, 20
도겍기	[명사][방언]	NNG	00_00_00	탈곡기	6
도고통	[명사][방언]	NNG	00_00_00	절구통	6, 9, 11
도곡기	[명사][방언]	NNG	00_00_00	탈곡기	6
도곡기게	[명사][방언]	NNG	00_00_00	탈곡기	6
도골도골	[부사][방언]	MAG	00_00_00	데굴데굴	6
도곳대	[명사][방언]	NNG	00_00_00	절굿공이	6, 8, 9, 11
도구	[명사][방언]	NNG	01_00_00	물곬	6
도구도랑	[명사][방언]	NNG	00_00_00	봇도랑	6
도구때	[명사][방언]	NNG	00_00_00	절굿공이	6, 7, 9, 11, 12
도구또랑	[명사][방언]	NNG	00_00_00	물곬	6
도구방	[명사][방언]	NNG	00_00_00	절굿공이	6, 7
도구방아	[명사][방언]	NNG	00_00_00	절구	6, 7
도구통	[명사][방언]	NNG	00_00_02	절구통	6, 7, 11, 12
도구통니	[명사][방언]	NNG	00_00_00	어금니	6
도국기	[명사][방언]	NNG	00_00_00	탈곡기	6
도굿대	[명사][방언]	NNG	00_00_00	절굿공이	6, 7, 8, 9, 11, 12, 18
도굿대질	[명사][방언]	NNG	00_00_00	절구질	6
도굿바	[명사][방언]	NNG	00_00_00	도구	6
도굿방	[명사][방언]	NNG	00_00_00	절굿공이	6
도굿방앗고	[명사][방언]	NNG	00_00_00	절굿공이	6
도까다	[동사][방언]	VV	00_00_00	돋우다	6
도까비	[명사][방언]	NNG	00_00_00	도깨비	6, 7, 8, 12, 13, 14
도깨기	[명사][방언]	NNG	00_00_00	도깨비	6
도깨이	[명사][방언]	NNG	00_00_00	도깨비	6
도꼬	[명사][방언]	NNG	00_00_00	도끼	5, 6, 7, 13, 14, 19, 20
도꾸	[명사][방언]	NNG	01_00_00	도끼	4, 6, 8, 12
도꾸날	[명사][방언]	NNG	00_00_00	도끼날	6
도꾸마리	[명사][방언]	NNG	01_00_00	광주리	6
도꾸말떼	[명사][방언]	NNG	00_00_00	도꼬마리	6
도꾸방이	[명사][방언]	NNG	00_00_00	절구통	6
도꾸자리	[명사][방언]	NNG	00_00_00	도낏자루	6
도꾸질	[명사][방언]	NNG	00_00_00	도끼질	4, 6
도꾸질하다	[동사][방언]	VV	00_00_00	도끼질하다	4, 6
도꿋바	[명사][방언]	NNG	00_00_00	도구	6
도꿋방아	[명사][방언]	NNG	00_00_00	도구	6, 7
도꿋방이	[명사][방언]	NNG	00_00_00	도구	6
도꿍이	[명사][방언]	NNG	00_00_00	회오리바람	6, 7
도대처	[부사][방언]	MAG	00_00_00	도대체	6, 7, 20
도독게	[명사][방언]	NNG	00_00_00	도둑고양이	6
도독게네	[명사][방언]	NNG	00_00_00	도둑고양이	6
도독게이	[명사][방언]	NNG	00_00_00	도둑고양이	6
도독겡이	[명사][방언]	NNG	00_00_00	도둑고양이	6
도독고양이	[명사][방언]	NNG	00_00_00	도둑고양이	6
도독구에	[명사][방언]	NNG	00_00_00	도둑고양이	6
도독나무	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도독넘	[명사][방언]	NNG	01_00_00	도깨비바늘	6
도독넘	[명사][방언]	NNG	02_00_00	도둑놈	6
도독넘까씨	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도독놈	[명사][방언]	NNG	01_00_00	도깨비바늘	6, 9
도독놈	[명사][방언]	NNG	03_00_00	학질	6, 7, 11, 12
도독놈까쎄	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도독놈까씨	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도독놈때	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도독놈병	[명사][방언]	NNG	00_00_00	말라리아	6
도독놈풀	[명사][방언]	NNG	00_00_00	도깨비바늘	6, 8, 9, 11, 12
도독눔까씨	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도독병	[명사][방언]	NNG	00_00_00	말라리아	6
도독엥구	[명사][방언]	NNG	00_00_00	도둑고양이	6
도독장개	[명사][방언]	NNG	00_00_00	도둑장가	4, 6
도독질	[명사][방언]	NNG	00_00_00	도둑질	6, 8
도두룸하다	[형용사][방언]	VA	00_00_00	도도록하다	6
도둑갱이	[명사][방언]	NNG	00_00_00	도둑고양이	6, 8
도둑게이	[명사][방언]	NNG	00_00_00	도둑고양이	6, 8
도둑괴이	[명사][방언]	NNG	00_00_00	도둑고양이	6, 8
도둑굉이	[명사][방언]	NNG	00_00_00	살쾡이	6
도둑궹이	[명사][방언]	NNG	00_00_00	도둑고양이	6
도둑기새이	[명사][방언]	NNG	00_00_00	도둑고양이	6
도둑기생이	[명사][방언]	NNG	00_00_00	살쾡이	6
도둑꾀내기	[명사][방언]	NNG	00_00_00	도둑고양이	6
도둑나무까씨	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도둑넘	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도둑놈	[명사][방언]	NNG	02_00_00	도꼬마리	6
도둑놈까시	[명사][방언]	NNG	00_00_00	도깨비바늘	6, 8
도둑놈까쎄	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도둑놈때	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도둑놈떼	[명사][방언]	NNG	00_00_00	도꼬마리	6
도둑놈풀	[명사][방언]	NNG	00_00_00	도깨비바늘	6, 8, 9, 11
도둑눔바늘	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도둑님	[명사][방언]	NNG	00_00_00	도깨비바늘	6
도둑에옹게	[명사][방언]	NNG	00_00_00	도둑고양이	6
도뚝괴이	[명사][방언]	NNG	00_00_00	도둑고양이	6
도뚝굉이	[명사][방언]	NNG	00_00_00	살쾡이	6
도라이바	[명사][방언]	NNG	00_00_00	드라이버	6, 7
도람뿌	[명사][방언]	NNG	00_00_00	트럼프	6, 7, 8, 9, 13, 14, 18, 20
도랑사구	[명사][방언]	NNG	00_00_00	옹자배기	6
도랑치매	[명사][방언]	NNG	02_00_00	도랑치마	6
도랑태	[명사][방언]	NNG	00_00_01	굴렁쇠	6, 7
도랑태	[명사][방언]	NNG	00_00_02	바퀴	6, 7
도랑테	[명사][방언]	NNG	00_00_00	굴렁쇠	6, 7, 8
도랑테미	[명사][방언]	NNG	00_00_00	굴렁쇠	6
도래	[명사][방언]	NNG	03_00_00	도라지	6, 7
도래꾼	[명사][방언]	NNG	00_00_00	두레꾼	6
도래도래	[감탄사][방언]	IC	02_01_00	도리도리	6
도래도래	[명사][방언]	NNG	02_02_00	도리도리	6
도래도래하다	[동사][방언]	VV	00_00_00	도리도리하다	6
도래바람	[명사][방언]	NNG	00_00_00	회오리바람	6
도래방정	[명사][방언]	NNG	00_00_00	오두방정	6
도래소쿠리	[명사][방언]	NNG	00_00_00	바구니	6
도래주머이	[명사][방언]	NNG	00_00_00	염낭	6, 7
도래질	[명사][방언]	NNG	00_00_00	도리질	6, 17
도랫바람	[명사][방언]	NNG	00_00_00	돌개바람	6
도레버짐	[명사][방언]	NNG	00_00_00	기계총	6, 8
도령님	[명사][방언]	NNG	00_00_00	도련님	6
도로깨	[명사][방언]	NNG	00_00_00	도리깨	4, 6, 7, 9, 12, 20
도로도로	[부사][방언]	MAG	00_00_00	도래도래	6
도로묵	[명사][방언]	NNG	00_00_00	도루묵	6
도로혀	[부사][방언]	MAG	00_00_00	도리어	6, 7, 8, 11, 12, 17
도로히	[부사][방언]	MAG	00_00_00	도리어	6
도롱이	[명사][방언]	NNG	02_00_00	도마뱀	6
도롱태미	[명사][방언]	NNG	00_00_00	바퀴	6
도롱테	[명사][방언]	NNG	00_00_01	굴렁쇠	6, 7, 8, 11
도롱테	[명사][방언]	NNG	00_00_02	바퀴	6, 7
도룡이	[명사][방언]	NNG	00_00_00	도롱뇽	6
도루깨	[명사][방언]	NNG	00_00_00	도리깨	4, 5, 6, 9
도루배이	[명사][방언]	NNG	00_00_00	동그라미	6
도룻고	[명사][방언]	NNG	00_00_00	도르래	6
도르깨	[명사][방언]	NNG	00_00_00	도리깨	5, 6, 7, 8, 11, 16
도리깨열	[명사][방언]	NNG	00_00_00	도리깻열	6
도리내다	[동사][방언]	VV	00_00_00	도려내다	6
도마레	[명사][방언]	NNG	00_00_00	자치기	6
도마배미	[명사][방언]	NNG	00_00_00	도마뱀	6, 7
도마배암	[명사][방언]	NNG	00_00_00	도마뱀	6, 7, 8, 12
도망거지	[명사][방언]	NNG	00_00_00	도망질	6
도매구리	[명사][방언]	NNG	00_00_00	도마뱀	6
도매때기	[명사][방언]	NNG	00_00_00	도마	6
도매배미	[명사][방언]	NNG	00_00_00	도마뱀	6, 7, 15
도매배아미	[명사][방언]	NNG	00_00_00	도마뱀	6
도매배암	[명사][방언]	NNG	00_00_00	도마뱀	6, 7, 8, 12
도매배얌	[명사][방언]	NNG	00_00_00	도마뱀	6, 7
도매뱀	[명사][방언]	NNG	00_00_00	도마뱀	4, 6, 7, 8, 12, 20
도바뱀	[명사][방언]	NNG	00_00_00	도마뱀	6, 16, 18
도배기	[명사][방언]	NNG	00_00_00	되	6, 7
도배기꾼	[명사][방언]	NNG	00_00_00	장사치	6
도배기질	[명사][방언]	NNG	00_00_00	되질	6
도배기질하다	[동사][방언]	VV	00_00_00	되질하다	6
도배재이	[명사][방언]	NNG	00_00_00	도배장이	6
도보래기	[명사][방언]	NNG	00_00_00	독	6
도부장사	[명사][방언]	NNG	00_00_00	도붓장수	6
도빠	[명사][방언]	NNG	00_00_00	토퍼	6
도삽재이	[명사][방언]	NNG	00_00_00	도섭쟁이	6
도삽쟁이	[명사][방언]	NNG	00_00_00	도섭쟁이	6
도삽지이다	[동사][방언]	VV	00_00_00	도섭부리다	6
도숨도치	[명사][방언]	NNG	00_00_00	고슴도치	6, 7
도아붓	[명사][방언]	NNG	00_00_00	화필	6
도아주다	[동사][방언]	VV	00_00_00	도와주다	6
도아지	[명사][방언]	NNG	02_00_00	도화지	6
도아지	[명사][방언]	NNG	01_00_00	돼지	6
도얘지	[명사][방언]	NNG	00_00_00	돼지	6
도우배얌	[명사][방언]	NNG	00_00_00	도마뱀	6
도우통	[명사][방언]	NNG	00_00_00	절구통	6
도장	[명사][방언]	NNG	02_00_00	곳간	6, 7, 15, 16
도직	[명사][방언]	NNG	00_00_00	도적	6
도짜구	[명사][방언]	NNG	00_00_00	돌쩌귀	6
도째비	[명사][방언]	NNG	00_00_00	도깨비	6, 7
도쪼구	[명사][방언]	NNG	00_00_00	돌쩌귀	6
도채비	[명사][방언]	NNG	00_00_00	도깨비	4, 6, 7, 8, 9, 16
도치	[명사][방언]	NNG	02_00_00	도끼	6, 8, 9, 10, 11, 12
도치	[명사][방언]	NNG	03_00_00	도치기	6
도치날	[명사][방언]	NNG	00_00_00	도끼날	6
도치새	[명사][방언]	NNG	00_00_00	딱따구리	6
도치자리	[명사][방언]	NNG	00_00_00	도낏자루	6
도치질	[명사][방언]	NNG	00_00_00	도끼질	6, 8
도치질하다	[동사][방언]	VV	00_00_00	도끼질하다	4, 6
도캐비	[명사][방언]	NNG	00_00_00	도깨비	6
도쿠	[명사][방언]	NNG	00_00_00	도끼	6, 8
도털	[명사][방언]	NNG	00_00_00	도토리	6
도톨	[명사][방언]	NNG	00_00_00	도토리	6, 8
도톨나무	[명사][방언]	NNG	00_00_00	도토리나무	6
도톨맹이	[명사][방언]	NNG	00_00_00	도토리	6
도톨배이	[명사][방언]	NNG	00_00_00	도토리	6
도톨뱅이	[명사][방언]	NNG	00_00_00	도토리	6
도투라지	[명사][방언]	NNG	00_00_00	명아주	6, 7
도툼하다	[형용사][방언]	VA	00_00_00	도톰하다	6
도트라지	[명사][방언]	NNG	00_00_00	명아주	6, 7, 20
도트리	[명사][방언]	NNG	00_00_00	도토리	6, 8, 11
도풍	[명사][방언]	NNG	00_00_00	돛	6, 7, 20
독	[명사][방언]	NNG	03_00_00	돌	6, 8, 11
독내	[명사][방언]	NNG	00_00_00	술내	6
독다리	[명사][방언]	NNG	01_00_00	돌다리	6, 10
독다리	[명사][방언]	NNG	02_00_00	징검다리	6, 7, 8, 11, 12
독더리	[명사][방언]	NNG	00_00_00	돌덩어리	6
독뎅이	[명사][방언]	NNG	00_00_00	돌덩이	6, 8, 9
독딩이	[명사][방언]	NNG	00_00_00	돌덩이	6
독띠비	[명사][방언]	NNG	00_00_00	장독소래기	6
독메산	[명사][방언]	NNG	00_00_00	독메	6
독메이	[명사][방언]	NNG	00_00_00	돌멩이	6
독미이	[명사][방언]	NNG	00_00_00	돌멩이	6, 7
독밍이	[명사][방언]	NNG	00_00_00	돌멩이	6, 7
독바널	[명사][방언]	NNG	00_00_00	돗바늘	6, 7
독살시리	[부사][방언]	MAG	00_00_00	독살스레	6
독새눈	[명사][방언]	NNG	00_00_00	독사눈	6
독새눈까리	[명사][방언]	NNG	00_00_00	독사눈	6
독새비	[명사][방언]	NNG	00_00_00	큰새우	6
독자갈	[명사][방언]	NNG	00_00_00	자갈	6, 8
독재갈	[명사][방언]	NNG	00_00_00	자갈	6, 8
독패이	[명사][방언]	NNG	00_00_00	돌멩이	6
독페이	[명사][방언]	NNG	00_00_00	돌멩이	6
독펭이	[명사][방언]	NNG	00_00_00	돌멩이	6
독핑이	[명사][방언]	NNG	00_00_00	돌멩이	6
돈꾸러미	[명사][방언]	NNG	00_00_00	돈꿰미	6
돈내이	[명사][방언]	NNG	00_00_00	돌나물	6
돈냉이	[명사][방언]	NNG	00_00_00	돌나물	6
돈덩거리	[명사][방언]	NNG	00_00_00	돈뭉치	6
돈드깨비	[명사][방언]	NNG	00_00_00	소꿉질	6, 7
돈따묵기	[명사][방언]	NNG	00_00_00	돈치기	6
돈뭉티기	[명사][방언]	NNG	00_00_00	돈뭉치	6
돈버짐	[명사][방언]	NNG	01_00_00	마른버짐	6
돈벌개이	[명사][방언]	NNG	00_00_00	돈벌레	6
돈베락	[명사][방언]	NNG	00_00_00	돈벼락	4, 6
돈부	[명사][방언]	NNG	00_00_00	동부	6, 8
돈비	[명사][방언]	NNG	01_00_00	광저기	6
돈지네	[명사][방언]	NNG	00_00_00	돈벌레	6
돈쪼마이	[명사][방언]	NNG	00_00_00	돈주머니	6
돈타작	[명사][방언]	NNG	00_00_00	돈지랄	6
돈타작하다	[동사][방언]	VV	00_00_00	돈지랄하다	6
돋베기	[명사][방언]	NNG	00_00_00	돋보기	4, 6, 7, 8, 9, 15, 16, 18, 20
돋베이	[명사][방언]	NNG	00_00_00	돋보기	6
돋봬기	[명사][방언]	NNG	00_00_00	돋보기	6, 20
돋비이다	[동사][방언]	VV	00_00_00	돋보이다	6
돋음돌	[명사][방언]	NNG	00_00_00	디딤돌	6
돌가리	[명사][방언]	NNG	02_00_00	시멘트	6, 7, 20
돌가지	[명사][방언]	NNG	00_00_00	도라지	4, 6, 7, 8, 9, 14, 16
돌가지나물	[명사][방언]	NNG	00_00_00	도라지나물	6
돌개	[명사][방언]	NNG	00_00_00	도라지	6, 7
돌게셍이	[명사][방언]	NNG	00_00_00	도둑고양이	6
돌겍	[명사][방언]	NNG	00_00_00	돌격	6
돌구	[명사][방언]	NNG	00_00_00	확	6
돌까리	[명사][방언]	NNG	00_00_00	시멘트	6
돌깍재이	[명사][방언]	NNG	00_00_00	불깍쟁이	6
돌깨바람	[명사][방언]	NNG	00_00_00	돌개바람	6
돌꼬리	[명사][방언]	NNG	01_00_00	중고기	6
돌꿀밤	[명사][방언]	NNG	00_00_00	도토리	6
돌너더랑	[명사][방언]	NNG	00_00_00	돌너덜	6
돌넘	[명사][방언]	NNG	00_00_00	돌놈	6
돌담부락	[명사][방언]	NNG	00_00_00	돌담불	6
돌담부랑	[명사][방언]	NNG	00_00_00	돌담불	6
돌덩거리	[명사][방언]	NNG	00_00_00	돌덩어리	4, 6, 7
돌데	[명사][방언]	NNG	00_00_00	돌덩이	6
돌도구통	[명사][방언]	NNG	00_00_00	돌절구	6
돌도다리	[명사][방언]	NNG	00_00_00	강도다리	6
돌딩이	[명사][방언]	NNG	00_00_00	돌덩이	6, 11
돌뜸거리	[명사][방언]	NNG	00_00_02	돌덩어리	6, 7
돌뜸거리	[명사][방언]	NNG	00_00_01	돌멩이	6
돌띠이	[명사][방언]	NNG	00_00_00	돌덩이	6
돌띠저구리	[명사][방언]	NNG	00_00_00	돌띠저고리	6
돌띵이	[명사][방언]	NNG	00_00_00	돌덩이	6
돌래돌래	[부사][방언]	MAG	01_00_00	둘레둘레	6
돌래돌래	[부사][방언]	MAG	02_00_00	둘레둘레	6
돌류다	[동사][방언]	VV	01_00_00	돌리다	6
돌류다	[동사][방언]	VV	02_00_00	돌리다	6
돌리놓다	[동사][방언]	VV	00_00_00	돌려놓다	6
돌리대다	[동사][방언]	VV	00_00_00	돌라대다	6
돌리묵다	[동사][방언]	VV	00_00_00	돌려먹다	6
돌리받다	[동사][방언]	VV	00_00_00	돌려받다	6
돌리보내다	[동사][방언]	VV	00_00_00	돌려보내다	6
돌리세우다	[동사][방언]	VV	00_00_00	돌려세우다	6
돌리스다	[동사][방언]	VV	00_00_00	돌려쓰다	6
돌리주다	[동사][방언]	VV	00_00_00	돌려주다	6
돌림벵	[명사][방언]	NNG	00_00_00	돌림병	6, 10
돌림뺑이	[명사][방언]	NNG	00_00_00	돌림	6
돌메이	[명사][방언]	NNG	00_00_00	돌멩이	4, 6, 7, 8, 11, 12
돌메이질	[명사][방언]	NNG	00_00_00	돌멩이질	6
돌메이질하다	[동사][방언]	VV	00_00_00	돌멩이질하다	6
돌몽싱이	[명사][방언]	NNG	00_00_00	돌멩이	6
돌무디	[명사][방언]	NNG	00_00_00	돌무더기	6
돌무디기	[명사][방언]	NNG	00_00_00	돌무더기	6, 11
돌무징이	[명사][방언]	NNG	00_00_00	돌무더기	6
돌뭉시	[명사][방언]	NNG	00_00_00	돌멩이	6
돌뭉싱이	[명사][방언]	NNG	00_00_00	돌멩이	6
돌미	[명사][방언]	NNG	00_00_00	돌멩이	6, 7
돌미이	[명사][방언]	NNG	00_00_00	돌멩이	4, 6, 7
돌밀	[명사][방언]	NNG	00_00_00	귀리	6
돌밍이	[명사][방언]	NNG	00_00_00	돌멩이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17
돌방돌방	[부사][방언]	MAG	00_00_00	동글동글	6
돌방돌방하다	[형용사][방언]	VA	00_00_00	동글동글하다	6
돌방배이	[명사][방언]	NNG	00_00_00	동그라미	6, 7
돌방하다	[형용사][방언]	VA	02_00_00	동글하다	6
돌배시	[명사][방언]	NNG	00_00_00	돌멩이	6
돌배이	[명사][방언]	NNG	00_00_00	돌부리	6, 7
돌베락	[명사][방언]	NNG	00_00_00	돌벼락	6
돌베루	[명사][방언]	NNG	00_00_00	돌벼루	6
돌부체	[명사][방언]	NNG	00_00_00	돌부처	4, 6
돌빙이	[명사][방언]	NNG	00_00_00	돌부리	6, 7
돌빡	[명사][방언]	NNG	00_00_00	돌덩이	6
돌뻬이	[명사][방언]	NNG	00_00_00	돌멩이	6
돌뼁이	[명사][방언]	NNG	00_00_00	돌멩이	6, 7
돌삐	[명사][방언]	NNG	00_00_00	돌멩이	6
돌삐이	[명사][방언]	NNG	00_00_00	돌멩이	6, 7
돌삥	[명사][방언]	NNG	00_00_00	돌멩이	6
돌삥이	[명사][방언]	NNG	00_00_00	돌멩이	6, 7
돌세	[명사][방언]	NNG	00_00_00	돌	6
돌소곰	[명사][방언]	NNG	00_00_00	돌소금	6
돌손	[명사][방언]	NNG	00_00_00	이끼	6
