표제어	품사	세종태그	어깨번호	뜻풀이	지역
나맥개	[명사][방언]	NNG	00_00_00	나막신	8, 9
나맥게	[명사][방언]	NNG	00_00_00	나막신	8, 9
나메기	[명사][방언]	NNG	00_00_00	나머지	9
나멘	[명사][방언]	NNG	00_00_00	라면	8, 9
나멩	[명사][방언]	NNG	00_00_00	라면	8, 9
나무깨	[명사][방언]	NNG	00_00_00	나막신	6, 9, 11, 12
나무또막	[명사][방언]	NNG	00_00_00	나무토막	8, 9
나무생개	[명사][방언]	NNG	00_00_00	생이	9
나무입삭	[명사][방언]	NNG	00_00_00	나뭇잎	8, 9
나무함박	[명사][방언]	NNG	00_00_00	이남박	8, 9
나무함지	[명사][방언]	NNG	00_00_00	이남박	8, 9
나묵개	[명사][방언]	NNG	00_00_00	나막신	6, 8, 9, 11, 12
나묵신	[명사][방언]	NNG	00_00_00	나막신	6, 7, 8, 9, 15, 16
나므	[명사][의존][방언]	NNB	00_00_00	남짓	8, 9
나부닥	[명사][방언]	NNG	00_00_00	낯바닥	8, 9
나불거지	[명사][방언]	NNG	00_00_00	종기	8, 9
나숭개	[명사][방언]	NNG	00_00_00	냉이	6, 7, 8, 9, 11, 12
나승개	[명사][방언]	NNG	00_00_00	냉이	6, 8, 9, 11, 12
나싱개	[명사][방언]	NNG	00_00_00	냉이	9, 12
나잇갑	[명사][방언]	NNG	00_00_00	나잇값	4, 5, 8, 9, 11, 12
나중보다	[동사][방언]	VV	00_00_00	엿보다	8, 9
나즈맥이	[부사][방언]	MAG	00_00_00	나지막이	8, 9
나지오	[명사][방언]	NNG	00_00_00	라디오	4, 6, 8, 9, 11, 12
나짭다	[형용사][방언]	VA	00_00_00	낮다	9
나차다	[형용사][방언]	VA	02_00_00	낮다	8, 9, 11
나참막허다	[형용사][방언]	VA	00_00_00	나지막하다	8, 9
나참맥이	[부사][방언]	MAG	00_00_00	나지막이	8, 9
나춥다	[형용사][방언]	VA	00_00_00	낮다	9
나침막이	[부사][방언]	MAG	00_00_00	나지막이	8, 9
나침막허다	[형용사][방언]	VA	00_00_00	나지막하다	8, 9
나침맥이	[부사][방언]	MAG	00_00_00	나지막이	8, 9
나케따	[부사][방언]	MAG	00_00_00	이따가	8, 9
나코다	[부사][방언]	MAG	00_00_00	이따가	8, 9
나흐레	[명사][방언]	NNG	00_00_00	나흗날	9, 11
낙신	[부사][방언]	MAG	00_00_00	늘씬	8, 9
낙저	[명사][방언]	NNG	00_00_00	낙지	9
낚숫밥	[명사][방언]	NNG	00_00_00	낚싯밥	7, 8, 9
낚잇대	[명사][방언]	NNG	00_00_00	낚싯대	9
난닌구	[명사][방언]	NNG	00_00_00	러닝	8, 9, 14, 18, 19
난재이	[명사][방언]	NNG	01_00_00	난쟁이	6, 7, 8, 9, 13, 14, 15, 18, 19, 20
난참	[명사][방언]	NNG	00_00_00	나중	8, 9
날개쭉대기	[명사][방언]	NNG	00_00_00	날갯죽지	8, 9
날갯죽	[명사][방언]	NNG	00_00_00	날갯죽지	9
날내다	[동사][방언]	VV	00_00_00	벼리다	9
날떠들다	[동사][방언]	VV	00_00_00	해나다	8, 9
날뚱	[명사][방언]	NNG	00_00_00	산등성이	9
날람거리다	[동사][방언]	VV	00_00_00	날름거리다	8, 9
날람날람	[부사][방언]	MAG	00_00_00	날름날름	8, 9
날람허다	[형용사][방언]	VA	02_00_00	뾰족하다	8, 9
날람허다	[형용사][방언]	VA	01_00_00	위태하다	8, 9
날마늘	[명사][방언]	NNG	00_00_00	생마늘	8, 9
날마동	[부사][방언]	MAG	00_00_00	매일	8, 9
날맹이	[명사][방언]	NNG	00_00_00	산마루	8, 9
날버러지	[명사][방언]	NNG	00_00_00	날벌레	4, 5, 7, 9, 11, 12
날버레기	[명사][방언]	NNG	00_00_00	날벌레	9
날벌거지	[명사][방언]	NNG	00_00_00	날벌레	4, 5, 6, 7, 8, 9, 12
날봉사	[명사][방언]	NNG	00_00_00	당달봉사	9
날싸다	[형용사][방언]	VA	00_00_00	날쌔다	6, 7, 8, 9, 10, 15, 16, 18, 20
날아나다	[동사][방언]	VV	00_00_00	바래다	8, 9
날커랍다	[형용사][방언]	VA	00_00_00	날카롭다	8, 9, 18
날쿠다	[동사][방언]	VV	00_00_00	날리다	8, 9
날타리	[명사][방언]	NNG	01_00_00	날벌레	9
날타리	[명사][방언]	NNG	02_00_00	장구벌레	9
날타리	[명사][방언]	NNG	03_00_00	하루살이	9, 11
날파람나다	[형용사][방언]	VA	00_00_00	날파람스럽다	8, 9
남동상	[명사][방언]	NNG	00_00_00	남동생	5, 8, 9
남동새	[명사][방언]	NNG	00_00_00	남동생	9
남물	[명사][방언]	NNG	01_00_00	나물	8, 9, 18
남배기	[명사][방언]	NNG	00_00_00	냄비	8, 9
남새오	[명사][방언]	NNG	00_00_00	생이	9
남시밧	[명사][방언]	NNG	00_00_00	남새밭	8, 9
남언돈	[명사][방언]	NNG	00_00_00	거스름돈	9
남제기돈	[명사][방언]	NNG	00_00_00	거스름돈	9
남치기	[명사][방언]	NNG	00_00_00	거스름돈	8, 9
납닥감	[명사][방언]	NNG	00_00_00	납작감	8, 9
납작다리	[명사][방언]	NNG	00_00_00	넓적다리	9
납작자지	[명사][방언]	NNG	00_00_00	보지	8, 9
납조리	[명사][방언]	NNG	00_00_00	가자미	9
납주래기	[명사][방언]	NNG	00_00_00	가자미	9
낫싸대기	[명사][방언]	NNG	00_00_00	낯바닥	8, 9
낭그	[명사][방언]	NNG	00_00_00	나무	4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18
낭끄텡이	[명사][방언]	NNG	00_00_00	낭떠러지	9
낭떠리	[명사][방언]	NNG	00_00_00	낭떠러지	9
낭쿨	[명사][방언]	NNG	00_00_00	넝쿨	9
낮차다	[동사][방언]	VV	00_00_00	낮추다	6, 7, 8, 9, 12
낮차보다	[동사][방언]	VV	00_00_00	내려다보다	8, 9
내굼새	[명사][방언]	NNG	00_00_00	냄새	9
내김새	[명사][방언]	NNG	00_00_00	냄새	8, 9
내나해야	[부사][방언]	MAG	00_00_00	기껏해야	8, 9
내내야	[부사][방언]	MAG	00_00_00	내내	8, 9
내도록	[부사][방언]	MAG	00_00_00	내내	8, 9
내리다보다	[동사][방언]	VV	00_00_00	내려다보다	5, 6, 8, 9
내리쿠다	[동사][방언]	VV	00_00_00	내리우다	9
내립다	[부사][방언]	MAG	00_00_00	냅다	8, 9
내발기다	[동사][방언]	VV	00_00_00	내발리다	8, 9
내베리다	[동사][방언]	VV	00_00_00	내버리다	9
내부두다	[동사][방언]	VV	00_00_00	놓아두다	8, 9
내불다	[동사][방언]	VV	02_00_00	내버리다	8, 9
내비라두다	[동사][방언]	VV	00_00_00	놓아두다	8, 9
내비레두다	[동사][방언]	VV	00_00_00	놓아두다	8, 9
내빌라두다	[동사][방언]	VV	00_00_00	놓아두다	8, 9
내삐러두다	[동사][방언]	VV	00_00_00	놓아두다	8, 9
내사촌	[명사][방언]	NNG	00_00_00	내종사촌	9
내사춘	[명사][방언]	NNG	00_00_00	내종사촌	9, 11
내쏴두다	[동사][방언]	VV	00_00_00	놓아두다	8, 9
내얌새	[명사][방언]	NNG	00_00_00	냄새	8, 9
내옵다	[형용사][방언]	VA	00_00_00	냅다	9
내친짐	[명사][방언]	NNG	00_00_00	내친김	8, 9
낶이줄	[명사][방언]	NNG	00_00_00	낚싯줄	8, 9
낶잇대	[명사][방언]	NNG	00_00_00	낚싯대	9
낼룽그리다	[동사][방언]	VV	00_00_00	날름거리다	8, 9
냄기다	[동사][방언]	VV	00_00_00	남기다	4, 5, 6, 8, 9, 10, 11, 12, 13, 14
냄편	[명사][방언]	NNG	00_00_00	남편	4, 5, 6, 7, 8, 9, 11, 12
냅두다	[동사][방언]	VV	00_00_00	놓아두다	7, 8, 9
냇가창	[명사][방언]	NNG	00_00_00	내	9
냇갈	[명사][방언]	NNG	00_00_00	냇가	5, 6, 7, 8, 9, 10, 11, 12, 13, 17
냇갓	[명사][방언]	NNG	00_00_00	냇가	8, 9, 10
냇갓물	[명사][방언]	NNG	00_00_00	개울물	9
냇걸	[명사][방언]	NNG	00_00_00	내	5, 8, 9, 11
냇다	[부사][방언]	MAG	00_00_00	냅다	8, 9
냉갈	[명사][방언]	NNG	00_00_00	연기	9, 14
냉칼하다	[형용사][방언]	VA	00_00_00	냉혹하다	8, 9
냥냥거리다	[동사][방언]	VV	00_00_00	냠냠거리다	8, 9
너기	[대명사][방언]	NP	00_00_00	너희	9
너까짓	[성상관형사][방언]	MMA	00_00_00	네까짓	8, 9
너다	[동사][방언]	VV	00_00_00	넣다	8, 9, 18
너럽다	[형용사][방언]	VA	00_00_00	너르다	9
너루	[명사][방언]	NNG	00_00_00	노루	9
너룬장허다	[형용사][방언]	VA	00_00_00	널찍하다	8, 9
너머나	[부사][방언]	MAG	00_00_00	너무나	8, 9
너머다	[부사][방언]	MAG	00_00_00	너무나	8, 9
너무샛날	[명사][방언]	NNG	00_00_00	너무날	8, 9
너므	[명사][방언]	NNG	00_00_00	너머	8, 9
너박지	[명사][방언]	NNG	00_00_00	소래기	8, 9
너벅지	[명사][방언]	NNG	01_00_00	넓이	8, 9, 10
너브덕덕하다	[형용사][방언]	VA	00_00_00	너부죽하다	8, 9
너우리	[명사][방언]	NNG	00_00_00	너구리	9
넉넥이	[부사][방언]	MAG	00_00_00	넉넉히	8, 9, 12
넉넥히	[부사][방언]	MAG	00_00_00	넉넉히	9, 11, 12
넉동사니	[명사][방언]	NNG	02_00_00	석동사니	4, 8, 9, 12
넉동새니	[명사][방언]	NNG	00_00_00	넉동사니	9
넋더리	[명사][방언]	NNG	00_00_00	넋두리	9, 10
넌풀	[명사][방언]	NNG	00_00_00	넝쿨	9
널개	[명사][방언]	NNG	01_00_00	날개	9
널따란하다	[형용사][방언]	VA	00_00_00	널따랗다	9
널룹다	[형용사][방언]	VA	00_00_02	넓다	8, 9, 11, 12
널릅다	[형용사][방언]	VA	02_00_00	넓다	8, 9
널반대기	[명사][방언]	NNG	00_00_00	널빤지	9
널반때기	[명사][방언]	NNG	00_00_00	널빤지	9
널반지	[명사][방언]	NNG	00_00_00	널빤지	9
널배기	[명사][방언]	NNG	00_00_00	넓이	5, 9
널벅지	[명사][방언]	NNG	02_00_00	넓이	8, 9
널베기	[명사][방언]	NNG	02_00_00	넓이	9
널부	[명사][방언]	NNG	00_00_00	넓이	8, 9
널추다	[동사][방언]	VV	02_00_00	떨어뜨리다	8, 9
널치다	[동사][방언]	VV	02_00_00	떨어지다	8, 9
넓이다	[동사][방언]	VV	00_00_00	넓히다	5, 8, 9, 16
넘새	[명사][방언]	NNG	01_00_00	나물	8, 9, 10, 11
넙덕방아	[명사][방언]	NNG	00_00_00	엉덩방아	9
넝창넝창	[부사][방언]	MAG	00_00_00	시름시름	8, 9
네레찌다	[동사][방언]	VV	01_00_00	떨어지다	8, 9
네려보다	[동사][방언]	VV	00_00_00	노려보다	9
네리다	[동사][방언]	VV	00_00_00	노리다	9
네리다보다	[동사][방언]	VV	00_00_00	내려다보다	6, 8, 9, 12
네알	[명사][방언]	NNG	01_00_00	내일	9
네알	[부사][방언]	MAG	02_00_00	내일	9
네으	[대명사][방언]	NP	00_00_00	너희	9
넴과불다	[동사][방언]	VV	00_00_00	넘어뜨리다	8, 9
넷채손구락	[명사][방언]	NNG	00_00_00	약손가락	6, 9
노고질	[명사][방언]	NNG	00_00_00	종다리	8, 9, 18
노구주리	[명사][방언]	NNG	00_00_00	종다리	8, 9, 11
노구지리	[명사][방언]	NNG	00_00_00	종다리	6, 7, 8, 9
노끄내기	[명사][방언]	NNG	00_00_00	노끈	7, 8, 9, 10
노끄내끼	[명사][방언]	NNG	00_00_00	노끈	6, 7, 8, 9, 10
노끈내키	[명사][방언]	NNG	00_00_00	노끈	9
노닥질하다	[동사][방언]	VV	00_00_00	노닥거리다	8, 9
노란자사	[명사][방언]	NNG	00_00_00	노른자위	9
노란젓	[명사][방언]	NNG	00_00_00	노른자위	9, 11
노란좆	[명사][방언]	NNG	00_00_00	노른자위	9
노란창	[명사][방언]	NNG	00_00_00	노른자위	7, 9
노랑자	[명사][방언]	NNG	00_00_00	노른자위	5, 7, 8, 9, 11
노랑자사	[명사][방언]	NNG	00_00_00	노른자위	9
노랑자시	[명사][방언]	NNG	00_00_00	노른자위	9
노랑자위	[명사][방언]	NNG	00_00_00	노른자위	5, 9, 12
노랑재	[명사][방언]	NNG	00_00_00	노른자위	7, 9, 12
노랑젓	[명사][방언]	NNG	00_00_00	노른자위	9
노랑제란	[명사][방언]	NNG	00_00_00	노른자위	8, 9
노랑좃	[명사][방언]	NNG	00_00_00	노른자위	9
노랑좆	[명사][방언]	NNG	00_00_00	노른자위	9
노렇다	[형용사][방언]	VA	00_00_00	노랗다	8, 9, 12
노리개감	[명사][방언]	NNG	00_00_00	노리개	6, 8, 9, 18, 20
노망구	[명사][방언]	NNG	00_00_00	할망구	9
노인니	[명사][방언]	NNG	00_00_00	노인네	9
노푸다	[형용사][방언]	VA	00_00_00	높다	4, 6, 7, 8, 9, 10, 12
녹두가리	[명사][방언]	NNG	00_00_00	녹두비누	9
녹두노물	[명사][방언]	NNG	00_00_00	숙주나물	8, 9
논내끈	[명사][방언]	NNG	00_00_00	노내끈	9
놈생이	[명사][방언]	NNG	00_00_00	놈팡이	8, 9
놈타다	[동사][방언]	VV	00_00_00	낯가리다	8, 9
농기예	[명사][방언]	NNG	00_00_00	농기계	9
농체	[명사][방언]	NNG	00_00_00	시렁	8, 9
뇌송	[명사][방언]	NNG	00_00_00	뇌성	9
뇌인	[명사][방언]	NNG	00_00_00	노인	8, 9
뇍이다	[동사][방언]	VV	00_00_00	녹이다	4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17
뇍히다	[동사][방언]	VV	00_00_00	녹이다	8, 9, 11, 12, 14
뇔이	[명사][방언]	NNG	00_00_00	놀이	8, 9
뇜	[명사][방언]	NNG	00_00_00	남	8, 9
뇦다	[형용사][방언]	VA	00_00_00	높다	9
뇦이	[명사][방언]	NNG	00_00_00	높이	5, 8, 9, 11, 12
뇦이다	[동사][방언]	VV	00_00_00	높이다	4, 5, 8, 9, 11, 12
누까	[명사][방언]	NNG	00_00_00	등겨	8, 9
누덕때기	[명사][방언]	NNG	00_00_00	누더기	8, 9
누덕지	[명사][방언]	NNG	00_00_00	누더기	8, 9
누러다	[형용사][방언]	VA	01_00_00	누르다	6, 7, 8, 9, 18
누레다	[형용사][방언]	VA	00_00_00	누렇다	8, 9, 14, 18, 19
누룩치나무	[명사][방언]	NNG	00_00_00	느릅나무	8, 9, 18
누룬재기	[명사][방언]	NNG	00_00_00	송사리	9
누무께	[명사][방언]	NNG	00_00_00	등겨	8, 9
누예	[명사][방언]	NNG	00_00_00	누에	4, 5, 6, 7, 8, 9
눈가상주름	[명사][방언]	NNG	00_00_00	눈주름	9
눈가시	[명사][방언]	NNG	00_00_00	눈자위	6, 9, 11
눈곱닥	[명사][방언]	NNG	00_00_00	눈꺼풀	8, 9
눈곱자구	[명사][방언]	NNG	00_00_00	눈곱자기	8, 9
눈곱재가리	[명사][방언]	NNG	00_00_00	눈곱	8, 9
눈곱재기	[명사][방언]	NNG	00_00_00	눈곱	6, 7, 8, 9, 10, 11, 12, 13, 14, 16
눈곱쟁이	[명사][방언]	NNG	00_00_00	눈곱자기	8, 9
눈껍닥	[명사][방언]	NNG	02_00_00	눈두덩	9
눈껍데기	[명사][방언]	NNG	00_00_00	눈꺼풀	6, 7, 8, 9
눈껍질	[명사][방언]	NNG	00_00_00	눈꺼풀	4, 8, 9
눈껍탁	[명사][방언]	NNG	00_00_00	눈꺼풀	8, 9
눈껍턱	[명사][방언]	NNG	00_00_00	눈꺼풀	8, 9
눈꼽덕	[명사][방언]	NNG	00_00_00	눈꺼풀	8, 9
눈꾑	[명사][방언]	NNG	00_00_00	눈꺼풀	8, 9
눈님	[명사][방언]	NNG	00_00_00	누님	9
눈다라시	[명사][방언]	NNG	00_00_00	다래끼	9
눈대래끼	[명사][방언]	NNG	00_00_00	다래끼	7, 9
눈대죽	[명사][방언]	NNG	00_00_00	눈대중	8, 9
눈두덕	[명사][방언]	NNG	00_00_00	눈두덩	6, 9
눈두데기	[명사][방언]	NNG	00_00_00	눈두덩	9, 11, 12
눈떠버리	[명사][방언]	NNG	00_00_00	눈두덩	7, 9, 11, 12
눈떠풀	[명사][방언]	NNG	00_00_00	눈꺼풀	9
눈뛰꼉	[명사][방언]	NNG	00_00_00	눈꺼풀	9
눈마울	[명사][방언]	NNG	00_00_00	눈망울	4, 6, 7, 9, 11, 12
눈머륵때기	[명사][방언]	NNG	00_00_00	소경	9
눈보름	[명사][방언]	NNG	00_00_00	눈바람	8, 9, 18
눈솔	[명사][방언]	NNG	00_00_00	눈꺼풀	8, 9
눈시음	[명사][방언]	NNG	00_00_00	눈시울	4, 8, 9, 11
눈쌀미	[명사][방언]	NNG	00_00_00	눈썰미	6, 7, 8, 9
눈애피	[명사][방언]	NNG	00_00_00	눈병	9
눈윗음	[명사][방언]	NNG	00_00_00	눈웃음	8, 9
눈잇임	[명사][방언]	NNG	00_00_00	눈웃음	8, 9
눈자애	[명사][방언]	NNG	00_00_00	눈자위	9
눈자이	[명사][방언]	NNG	00_00_00	눈자위	9
눈재기	[명사][방언]	NNG	01_00_00	송사리	9
눈주룸	[명사][방언]	NNG	00_00_00	눈주름	9
눈주룸살	[명사][방언]	NNG	00_00_00	눈주름	9
눈찌리	[명사][방언]	NNG	00_00_00	눈초리	9
눈초리주룸	[명사][방언]	NNG	00_00_00	눈주름	9, 11
눈치새기	[명사][방언]	NNG	00_00_00	수수께끼	8, 9
눈치싸다	[동사][방언]	VV	00_00_00	약삭빠르다	8, 9
눈커풀	[명사][방언]	NNG	00_00_00	눈꺼풀	9
눈텡이	[명사][방언]	NNG	00_00_01	눈두덩	8, 9, 12
눍다	[형용사][방언]	VA	00_00_00	묽다	8, 9, 12
눼	[명사][방언]	NNG	01_00_00	누에	4, 5, 8, 9, 11, 17
뉘	[명사][방언]	NNG	05_00_00	누에	6, 9, 11, 12
뉘고치	[명사][방언]	NNG	00_00_00	누에고치	9
뉘기	[대명사][방언]	NP	00_00_00	누구	5, 8, 9, 12
뉘나다	[동사][방언]	VV	00_00_00	물리다	8, 9
뉘나부	[명사][방언]	NNG	00_00_00	누에나방	9
뉘나비	[명사][방언]	NNG	00_00_00	누에나방	9
뉘리다	[동사][방언]	VV	00_00_00	누리다	8, 9
뉘릿뉘릿	[부사][방언]	MAG	00_00_00	노릇노릇	8, 9
뉘밀게	[명사][방언]	NNG	00_00_00	겨	9
뉘비다	[동사][방언]	VV	00_00_00	누비다	6, 8, 9, 12
뉘비이불	[명사][방언]	NNG	00_00_00	누비이불	4, 5, 7, 8, 9, 11, 12
뉘비이울	[명사][방언]	NNG	00_00_00	누비이불	8, 9
뉘비포대기	[명사][방언]	NNG	00_00_00	누비포대기	8, 9
뉘어고초	[명사][방언]	NNG	00_00_00	누에고치	9
뉘어꼬초	[명사][방언]	NNG	00_00_00	누에고치	9
뉘어꼬치	[명사][방언]	NNG	00_00_00	누에고치	9
뉘어나부	[명사][방언]	NNG	00_00_00	누에나방	9
뉘어나비	[명사][방언]	NNG	00_00_00	누에나방	9
뉘에꼬초	[명사][방언]	NNG	00_00_00	누에고치	5, 9
뉘에꼬치	[명사][방언]	NNG	00_00_00	누에고치	8, 9
뉘에나부	[명사][방언]	NNG	00_00_00	누에나방	8, 9
뉘에나비	[명사][방언]	NNG	00_00_00	누에나방	5, 9
뉘여	[명사][방언]	NNG	00_00_00	누에	9, 11
뉘여나부	[명사][방언]	NNG	00_00_00	누에나방	9
뉘여나비	[명사][방언]	NNG	00_00_00	누에나방	9
뉘예	[명사][방언]	NNG	00_00_00	누에	4, 5, 7, 8, 9, 11, 12, 17
뉘예나부	[명사][방언]	NNG	00_00_00	누에나방	8, 9
뉘예나비	[명사][방언]	NNG	00_00_00	누에나방	5, 9
느그	[대명사][방언]	NP	00_00_00	너희	6, 8, 9
느네	[대명사][방언]	NP	00_00_00	너희	9, 10
느래	[명사][방언]	NNG	00_00_00	우박	8, 9
느른니	[명사][방언]	NNG	00_00_00	늙은이	4, 9, 11, 12, 14
느리	[명사][방언]	NNG	01_00_00	누리	9
느리	[명사][방언]	NNG	02_00_00	우박	9
느리지근허다	[형용사][방언]	VA	00_00_00	늘쩍지근하다	8, 9
느무께	[명사][방언]	NNG	00_00_00	등겨	8, 9
느뭇게	[명사][방언]	NNG	00_00_00	등겨	8, 9
느이	[대명사][방언]	NP	05_00_00	너희	9
늘가다	[동사][방언]	VV	00_00_00	오래가다	8, 9
늘핀허다	[형용사][방언]	VA	00_00_00	질펀하다	8, 9
늦뒹이	[명사][방언]	NNG	00_00_00	늦둥이	8, 9
늦잡도리허다	[동사][방언]	VV	00_00_00	늦잡죄다	8, 9
늦치다	[동사][방언]	VV	01_00_00	늘리다	8, 9
늦치다	[동사][방언]	VV	02_00_00	늘이다	8, 9
늫다	[동사][방언]	VV	00_00_00	넣다	4, 8, 9, 11, 12, 18
니기럴	[감탄사][방언]	IC	00_00_00	제기랄	8, 9
니까진	[성상관형사][방언]	MMA	00_00_00	네까짓	8, 9
니깨잇	[성상관형사][방언]	MMA	00_00_00	네까짓	8, 9
니끼다	[동사][방언]	VV	00_00_00	느끼다	8, 9, 11, 12, 18
니나다	[동사][방언]	VV	00_00_00	물리다	8, 9
니느레미	[명사][방언]	NNG	00_00_00	지느러미	9
니동산	[명사][방언]	NNG	00_00_00	넉동사니	9
니디	[감탄사][방언]	IC	00_00_00	제기랄	8, 9
니아까	[명사][방언]	NNG	00_00_00	리어카	6, 9, 12
니야까	[명사][방언]	NNG	00_00_00	리어카	8, 9, 12
니얼	[명사][방언]	NNG	01_00_00	내일	6, 8, 9, 11
니얼	[부사][방언]	MAG	02_00_00	내일	6, 8, 9, 11
닛	[수사][방언]	NR	00_00_00	넷	5, 8, 9, 10, 11, 12, 18
닛치손구락	[명사][방언]	NNG	00_00_00	약손가락	8, 9
다갱이	[명사][방언]	NNG	00_00_00	대가리	4, 5, 6, 7, 8, 9, 10, 11, 12
다걀	[명사][방언]	NNG	00_00_00	달걀	5, 8, 9, 18
다구질	[명사][방언]	NNG	00_00_00	달구질	8, 9
다담이	[명사][방언]	NNG	00_00_00	다듬이	8, 9
다담이질	[명사][방언]	NNG	00_00_00	다듬이질	8, 9
다담이질독	[명사][방언]	NNG	00_00_00	다듬잇돌	8, 9
다담잇독	[명사][방언]	NNG	00_00_00	다듬잇돌	8, 9
다댐이짖	[명사][방언]	NNG	00_00_00	다듬이질	8, 9
다둠다	[동사][방언]	VV	00_00_00	다듬다	9
다둠독	[명사][방언]	NNG	00_00_00	다듬잇돌	8, 9
다둠이	[명사][방언]	NNG	00_00_00	다듬이	8, 9
다둠이방맹이	[명사][방언]	NNG	00_00_00	다듬잇방망이	8, 9
다둠이질	[명사][방언]	NNG	00_00_00	다듬이질	8, 9
다둠질	[명사][방언]	NNG	00_00_00	다듬이질	8, 9
다듬독	[명사][방언]	NNG	00_00_00	다듬잇돌	8, 9, 11
다디미질	[명사][방언]	NNG	00_00_00	다듬이질	4, 5, 9, 10, 11, 12
다디밋돌	[명사][방언]	NNG	00_00_00	다듬잇돌	4, 9, 11, 12
다딤이방맹이	[명사][방언]	NNG	00_00_00	다듬잇방망이	8, 9
다딤이질	[명사][방언]	NNG	00_00_00	다듬이질	8, 9
다딤잇방맹이	[명사][방언]	NNG	00_00_00	다듬잇방망이	9, 11, 12
다라뀌	[명사][방언]	NNG	00_00_00	다래끼	9
다라끼	[명사][방언]	NNG	00_00_00	다래끼	5, 8, 9, 11
다라키	[명사][방언]	NNG	00_00_00	다래끼	5, 9
다래께	[명사][방언]	NNG	00_00_00	다래끼	9
다럼쥐	[명사][방언]	NNG	00_00_00	다람쥐	9, 12
다레비	[명사][방언]	NNG	00_00_00	다리미	5, 6, 7, 8, 9
다령이	[명사][방언]	NNG	00_00_00	다랑이	4, 5, 6, 7, 8, 9, 10, 11, 12
다리비	[명사][방언]	NNG	00_00_00	다리미	6, 7, 9, 11
다린	[지시관형사][방언]	MMD	00_00_00	다른	6, 8, 9
다마내기	[명사][방언]	NNG	00_00_00	양파	4, 7, 9, 11, 12
다머락	[명사][방언]	NNG	00_00_00	담벼락	9
다먼	[부사][방언]	MAG	00_00_00	다만	9, 11
다므락	[명사][방언]	NNG	00_00_00	담벼락	9
다서여서	[수사][관형사][방언]	NR	00_00_00	대여섯	8, 9
다서짜꺼리	[명사][방언]	NNG	00_00_00	딱따구리	9
다석판	[명사][방언]	NNG	00_00_00	다식판	7, 9
다스리	[명사][방언]	NNG	00_00_00	다슬기	9
다시매	[명사][방언]	NNG	00_00_00	다시마	4, 6, 7, 9
다실기	[명사][방언]	NNG	00_00_00	다슬기	9, 11
다실리다	[동사][방언]	VV	00_00_00	다스리다	4, 5, 6, 7, 8, 9, 10, 11, 12
다쌔	[부사][방언]	MAG	00_00_00	다시	8, 9
다씨	[부사][방언]	MAG	00_00_00	다시	8, 9
다짜거리	[명사][방언]	NNG	00_00_00	딱따구리	9
다짜깔	[명사][방언]	NNG	00_00_00	공기놀이	8, 9
닥가리	[명사][방언]	NNG	00_00_00	닭의어리	5, 8, 9
닥개리	[명사][방언]	NNG	00_00_00	닭의어리	8, 9
닥대	[명사][방언]	NNG	00_00_00	달궁이	4, 5, 6, 7, 8, 9, 10, 11, 12
닥알	[명사][방언]	NNG	00_00_00	달걀	4, 5, 6, 7, 8, 9, 11, 13, 14, 15
닥우해	[명사][방언]	NNG	00_00_00	홰	9
닥젱이	[명사][방언]	NNG	00_00_00	딱정벌레	8, 9
닥퉁어리	[명사][방언]	NNG	00_00_00	닭둥우리	9
단껍에	[부사][방언]	MAG	00_00_00	단번에	8, 9, 18
단노	[명사][방언]	NNG	00_00_00	단오	6, 8, 9, 13, 14, 18, 19, 20
단누	[명사][방언]	NNG	00_00_00	단오	8, 9, 18
단님	[명사][방언]	NNG	00_00_00	대님	4, 6, 7, 8, 9, 11, 20
단발지다	[동사][방언]	VV	00_00_00	달리다	8, 9
단배기	[명사][방언]	NNG	00_00_00	단번	8, 9
단새나다	[동사][방언]	VV	00_00_00	불티나다	8, 9
단중우	[명사][방언]	NNG	00_00_00	단속곳	8, 9
단지뚜겅	[명사][방언]	NNG	00_00_00	장독소래기	7, 9
달괄	[명사][방언]	NNG	00_00_00	달걀	6, 7, 8, 9, 18
달구가리	[명사][방언]	NNG	01_00_00	닭의어리	6, 8, 9, 13, 14
달구우리	[명사][방언]	NNG	01_00_00	닭의어리	4, 5, 6, 7, 8, 9, 10, 11, 12
달그가리	[명사][방언]	NNG	01_00_00	닭의어리	9, 14
달기장테	[명사][방언]	NNG	00_00_00	닭의장	9
달기통	[명사][방언]	NNG	01_00_00	닭의어리	6, 9
달기통	[명사][방언]	NNG	02_00_00	닭의장	6, 9
달기퉁어리	[명사][방언]	NNG	00_00_00	닭둥우리	9
달깍다리	[명사][방언]	NNG	00_00_00	층계	8, 9, 18
달꿍달꿍	[부사][방언]	MAG	00_00_00	부랴부랴	8, 9
달달봉사	[명사][방언]	NNG	00_00_00	당달봉사	8, 9, 11, 12
달레이	[명사][방언]	NNG	00_00_00	달래	4, 6, 7, 8, 9, 11, 12, 20
달롱개	[명사][방언]	NNG	00_00_00	달래	6, 7, 9, 12
달롱게	[명사][방언]	NNG	00_00_00	달래	6, 7, 8, 9, 11, 12, 18
달루깨	[명사][방언]	NNG	00_00_00	달래	6, 8, 9
달룽개	[명사][방언]	NNG	00_00_00	달래	6, 8, 9, 11, 12
달룽게	[명사][방언]	NNG	00_00_00	달래	8, 9
