표제어	품사	세종태그	어깨번호	뜻풀이	지역
셔바	[명사][방언]	NNG	00_00_00	서방	16
셔바가다	[동사][방언]	VV	00_00_00	장가가다	16
셔배	[명사][방언]	NNG	00_00_00	서방	16, 18
셔울	[명사][방언]	NNG	00_00_00	서울	16, 18
셔이	[명사][방언]	NNG	02_00_00	성	16
셔지	[명사][방언]	NNG	00_00_00	간수	16, 18
셔풍	[명사][방언]	NNG	00_00_00	서풍	16, 18
셕매	[명사][방언]	NNG	00_00_00	연자방아	16
셕탄	[명사][방언]	NNG	00_00_00	석탄	16, 18
션금	[명사][방언]	NNG	00_00_00	현금	16
셜다	[동사][방언]	VV	00_00_00	서다	16
셮	[명사][방언]	NNG	00_00_00	섶	16, 18
셰	[명사][방언]	NNG	04_00_00	성	16
셰계	[명사][방언]	NNG	00_00_00	세계	16
소고리	[명사][방언]	NNG	00_00_00	소쿠리	4, 6, 12, 15, 16
소곰재	[명사][방언]	NNG	00_00_00	잠자리	15, 16, 18
소곰재이	[명사][방언]	NNG	00_00_00	잠자리	4, 12, 16
소곰쟁이	[명사][방언]	NNG	01_00_00	잠자리	4, 12, 16
소구숭	[명사][방언]	NNG	00_00_00	소구유	15, 16
소군거리다	[동사][방언]	VV	00_00_00	소곤거리다	15, 16, 18
소근닥거리다	[동사][방언]	VV	00_00_00	소곤닥거리다	16, 18
소까락	[명사][방언]	NNG	01_00_00	손가락	15, 16, 18
소깨이	[명사][방언]	NNG	00_00_00	관솔	15, 16
소꼽지	[명사][방언]	NNG	00_00_00	소고삐	16
소꾸래기	[명사][방언]	NNG	00_00_00	손가락	16
소나기	[명사][방언]	NNG	02_00_00	우레	15, 16
소낙	[명사][방언]	NNG	00_00_00	우레	15, 16, 18
소낭기	[명사][방언]	NNG	02_00_00	소나무	4, 15, 16
소닷하다	[형용사][방언]	VA	00_00_00	왜소하다	16
소디배	[명사][방언]	NNG	00_00_00	소댕	16
소디비	[명사][방언]	NNG	00_00_00	솥뚜껑	15, 16
소디빙이	[명사][방언]	NNG	00_00_00	소댕	6, 7, 15, 16
소래	[명사][방언]	NNG	03_00_00	대야	10, 15, 16
소로지	[명사][방언]	NNG	00_00_00	소루쟁이	15, 16
소보치	[명사][방언]	NNG	00_00_00	삼태기	16
소비다	[동사][방언]	VV	00_00_00	끼우다	16
소쉬하다	[동사][방언]	VV	00_00_00	세수하다	16, 18
소에	[명사][방언]	NNG	00_00_00	송어	15, 16, 18
소예	[명사][방언]	NNG	00_00_00	송어	16
소옷	[명사][방언]	NNG	00_00_00	솜옷	16, 18
소우티	[명사][방언]	NNG	00_00_00	솜옷	16
소주문	[명사][방언]	NNG	00_00_00	미닫이문	15, 16
소캐	[명사][방언]	NNG	00_00_00	솜	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
소캐옷	[명사][방언]	NNG	00_00_00	솜옷	6, 7, 13, 14, 15, 16, 18, 19, 20
소캐우티	[명사][방언]	NNG	00_00_00	솜옷	14, 16, 18
소캐입성	[명사][방언]	NNG	00_00_00	솜옷	13, 14, 16, 19
소투리	[명사][방언]	NNG	00_00_00	씀바귀	16
속가비	[명사][방언]	NNG	00_00_00	속고의	15, 16
속개기	[명사][방언]	NNG	00_00_00	고갱이	16
속고개	[명사][방언]	NNG	00_00_00	고갱이	16
속괘기	[명사][방언]	NNG	00_00_00	배추속대	15, 16
속우티	[명사][방언]	NNG	00_00_00	속옷	4, 15, 16
속이복	[명사][방언]	NNG	00_00_00	속옷	16
속이지다	[동사][방언]	VV	00_00_00	근심하다	16
속패기	[명사][방언]	NNG	00_00_00	속고갱이	16
손고락	[명사][방언]	NNG	00_00_00	손가락	4, 6, 8, 9, 11, 12, 16, 18
손구래기	[명사][방언]	NNG	00_00_00	손가락	16, 18
손구이	[명사][방언]	NNG	00_00_00	손자	16
손군	[명사][방언]	NNG	01_00_00	손자	16
손네	[명사][방언]	NNG	01_00_00	손녀	13, 14, 15, 16, 18, 19, 20
손놀다	[동사][방언]	VV	00_00_00	까부르다	16
손드	[명사][방언]	NNG	00_00_00	손등	16, 18
손바댁	[명사][방언]	NNG	00_00_00	손바닥	7, 16, 18
손부부리	[명사][방언]	NNG	00_00_00	손끝	16
손섹게이	[명사][방언]	NNG	00_00_00	손섹게이	16
손섹경	[명사][방언]	NNG	00_00_00	손거울	16
손수권	[명사][방언]	NNG	00_00_00	손수건	10, 15, 16, 18
손쉐	[명사][방언]	NNG	00_00_00	손서	16
손펵	[명사][방언]	NNG	00_00_00	손뼉	15, 16
솔고두에	[명사][방언]	NNG	00_00_00	솔방울	16
솔깽이	[명사][방언]	NNG	00_00_00	솔개	4, 6, 8, 15, 16
솔낭기	[명사][방언]	NNG	00_00_00	소나무	4, 15, 16, 18
솔냉기	[명사][방언]	NNG	00_00_00	소나무	15, 16, 18
솔바울	[명사][방언]	NNG	00_00_00	솔방울	15, 16
솔셍이	[명사][방언]	NNG	00_00_00	솔방울	15, 16
솔쇠	[명사][방언]	NNG	00_00_00	솔방울	16
솔쇵이	[명사][방언]	NNG	00_00_00	솔방울	15, 16
솔쎄미	[명사][방언]	NNG	00_00_00	소름	16, 18
솔쎔	[명사][방언]	NNG	00_00_00	소름	16
솜눈	[명사][방언]	NNG	00_00_00	함박눈	8, 16, 17, 18
솜우티	[명사][방언]	NNG	00_00_00	솜옷	15, 16
솝옷	[명사][방언]	NNG	00_00_01	속옷	16
송고송고	[감탄사][방언]	IC	00_01_00	곤지곤지	4, 16
송고송고	[명사][방언]	NNG	00_02_00	곤지곤지	4, 16
송냉기	[명사][방언]	NNG	00_00_00	소나무	16
송에	[명사][방언]	NNG	02_00_00	송어	6, 7, 15, 16, 18, 20
송에	[명사][방언]	NNG	03_00_00	송이	16
솥다깨	[명사][방언]	NNG	00_00_00	솥뚜껑	16
솥두베	[명사][방언]	NNG	00_00_00	솥뚜껑	16
솥두베개	[명사][방언]	NNG	00_00_00	솥뚜껑	16
솥띠깨	[명사][방언]	NNG	00_00_00	솥뚜껑	16
쇄다	[동사][방언]	VV	01_00_00	쇠다	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
쇄시	[명사][방언]	NNG	00_00_00	송아지	16
쇄시하다	[동사][방언]	VV	00_00_00	세수하다	14, 16, 18, 19
쇄줄	[명사][방언]	NNG	00_00_00	쇠줄	6, 7, 13, 14, 15, 16, 18, 19, 20
쇗대	[명사][방언]	NNG	00_00_00	쇠	16
쇠겅	[명사][방언]	NNG	00_00_00	소경	15, 16, 18
쇠게	[명사][방언]	NNG	00_00_00	소경	16
쇠겡이	[명사][방언]	NNG	00_00_00	소경	16
쇠곽지	[명사][방언]	NNG	00_00_00	쇠스랑	16
쇠괴기	[명사][방언]	NNG	00_00_00	쇠고기	4, 5, 6, 8, 9, 11, 12, 13, 15, 16
쇠괴이	[명사][방언]	NNG	00_00_00	쇠고기	4, 6, 13, 15, 16, 17
쇠스래	[명사][방언]	NNG	00_00_00	쇠스랑	16
쇠야치	[명사][방언]	NNG	00_00_00	송아지	8, 11, 15, 16
쇠연하다	[형용사][방언]	VA	00_00_00	소연하다	16
쇠열	[명사][방언]	NNG	00_00_00	담요	16
쇠욜탄자	[명사][방언]	NNG	00_00_00	담요	15, 16
쇠자	[명사][방언]	NNG	00_00_00	나막신	16
쇠지	[명사][방언]	NNG	00_00_00	송아지	4, 15, 16, 17
쇡겅	[명사][방언]	NNG	00_00_00	석경	4, 14, 16
쇡경	[명사][방언]	NNG	00_00_00	석경	4, 5, 9, 11, 14, 16
쇡이다	[동사][방언]	VV	00_00_00	속이다	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16
쇳대	[명사][방언]	NNG	00_00_00	열쇠	4, 5, 6, 7, 8, 9, 11, 15, 16
쇵핀	[명사][방언]	NNG	00_00_00	송편	6, 7, 8, 9, 15, 16
쇼	[명사][방언]	NNG	01_00_01	소	16
쇼톨	[명사][방언]	NNG	00_00_00	좀도둑	16
수꽉질	[명사][방언]	NNG	00_00_00	숨바꼭질	16
수꽤	[명사][방언]	NNG	00_00_00	수렁	16
수꾸	[명사][방언]	NNG	01_00_01	수수	4, 6, 7, 16
수꾸	[명사][방언]	NNG	02_00_00	숯	15, 16
수꾸	[명사][방언]	NNG	01_00_02	옥수수	16
수끼	[명사][방언]	NNG	01_00_01	수수	4, 7, 16
수끼	[명사][방언]	NNG	02_00_00	숯	15, 16
수끼	[명사][방언]	NNG	01_00_02	옥수수	16
수나이	[명사][방언]	NNG	04_00_00	감기	15, 16
수난이	[명사][방언]	NNG	00_00_00	감기	15, 16
수누놓다	[동사][방언]	VV	00_00_00	수놓다	16, 18
수느놓다	[동사][방언]	VV	00_00_00	수놓다	15, 16, 18
수더기	[명사][방언]	NNG	00_00_00	술	16, 18
수데기	[명사][방언]	NNG	00_00_00	술	15, 16, 18
수돼지	[명사][방언]	NNG	00_00_00	수퇘지	16
수두가다	[형용사][방언]	VA	00_00_00	수두룩하다	16, 18
수두루가다	[형용사][방언]	VA	00_00_00	수두룩하다	15, 16, 18
수뒤가다	[형용사][방언]	VA	00_00_00	수두룩하다	15, 16, 18
수디가다	[형용사][방언]	VA	00_00_00	수두룩하다	15, 16, 18
수때	[명사][방언]	NNG	00_00_00	수수깡	16
수리	[명사][방언]	NNG	05_00_00	수퇘지	15, 16
수리개	[명사][방언]	NNG	00_00_00	솔개	15, 16
수리탄	[명사][방언]	NNG	00_00_00	수류탄	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
수메	[명사][방언]	NNG	01_00_00	아가미	15, 16
수불구레	[명사][방언]	NNG	00_00_00	진펄	16
수수꺼끼	[명사][방언]	NNG	00_00_00	수수께끼	4, 7, 8, 13, 14, 15, 16, 18, 19, 20
수수땡이	[명사][방언]	NNG	00_00_00	수숫대	4, 16
수수로	[명사][방언]	NNG	00_00_00	스스로	8, 9, 13, 14, 16, 18, 19
수수짱	[명사][방언]	NNG	00_00_00	수수깡	16
수쉬	[명사][방언]	NNG	00_00_00	수수	16
수시	[명사][방언]	NNG	03_00_00	숱	16
수접쟁이	[명사][방언]	NNG	00_00_00	반장	16
수커	[명사][방언]	NNG	00_00_00	수컷	6, 7, 11, 12, 13, 14, 15, 16, 18, 19, 20
수코내	[명사][방언]	NNG	00_00_00	수고양이	16
수퀘	[명사][방언]	NNG	00_00_00	수컷	15, 16, 18
수티	[명사][방언]	NNG	00_00_00	숯	16
숙개구멍	[명사][방언]	NNG	00_00_00	진펄	16, 18
순감	[명사][방언]	NNG	04_00_00	감기	15, 16
순슈권	[명사][방언]	NNG	00_00_00	손수건	16, 18
술귀뒤	[명사][방언]	NNG	00_00_00	굴대	16
술귀어리	[명사][방언]	NNG	00_00_00	굴통	16
술기	[명사][방언]	NNG	01_00_00	수레	15, 16
술기바쿠	[명사][방언]	NNG	00_00_00	수레바퀴	15, 16
술까락	[명사][방언]	NNG	00_00_00	숟가락	15, 16
술뚜구리	[명사][방언]	NNG	00_00_00	술	16, 18
술새기	[명사][방언]	NNG	00_00_00	갈보	16
술잽이	[명사][방언]	NNG	00_00_00	술추렴	16
숨구다	[동사][방언]	VV	02_00_00	심다	4, 6, 7, 8, 9, 15, 16
숨길내기	[명사][방언]	NNG	00_00_00	숨바꼭질	15, 16
숨다	[동사][방언]	VV	02_00_00	심다	4, 6, 7, 16
숨을내기	[명사][방언]	NNG	00_00_00	숨바꼭질	13, 14, 15, 16
숨킬내기	[명사][방언]	NNG	00_00_00	숨바꼭질	4, 15, 16, 17, 18
숫구데	[명사][방언]	NNG	00_00_00	진펄	16
숫궁구	[명사][방언]	NNG	00_00_00	숫구멍	15, 16, 18
숫궁기	[명사][방언]	NNG	00_00_00	숫구멍	11, 12, 15, 16, 18, 20
숫둘	[명사][방언]	NNG	00_00_00	숫돌	6, 7, 8, 11, 12, 14, 15, 16, 18, 19, 20
숫뒹이	[명사][방언]	NNG	00_00_00	숯덩이	7, 16
숫들	[명사][방언]	NNG	00_00_00	숫돌	6, 7, 14, 16
숭	[명사][방언]	NNG	01_00_00	흉	4, 6, 7, 8, 15, 16
숭	[명사][방언]	NNG	03_00_00	흉내	15, 16
숭겁다	[형용사][방언]	VA	00_00_00	싱겁다	4, 9, 13, 14, 15, 16, 18, 19
숭구다	[동사][방언]	VV	00_00_00	심다	4, 6, 7, 8, 9, 12, 15, 16, 18, 20
숭기스럽다	[형용사][방언]	VA	00_00_00	능청스럽다	16
숭내	[명사][방언]	NNG	02_00_00	승냥이	16
숭내	[명사][방언]	NNG	01_00_00	흉내	4, 6, 7, 8, 9, 11, 12, 13, 15, 16
숭누	[명사][방언]	NNG	00_00_00	숭늉	14, 15, 16, 18, 19
숭눙무리	[명사][방언]	NNG	00_00_00	숭늉	16
숭뉴이	[명사][방언]	NNG	00_00_00	숭늉	16
숭늉무리	[명사][방언]	NNG	00_00_00	숭늉	16
숭느	[명사][방언]	NNG	00_00_00	숭늉	15, 16, 18
숭니	[명사][방언]	NNG	00_00_00	숭늉	16, 18
숭연	[명사][방언]	NNG	00_00_00	흉년	6, 7, 16, 20
쉐겅	[명사][방언]	NNG	00_00_00	소경	15, 16, 18
쉐게이	[명사][방언]	NNG	00_00_00	소경	16
쉐겡	[명사][방언]	NNG	00_00_00	소경	15, 16, 18
쉐다	[동사][방언]	VV	01_00_00	쇠다	5, 6, 8, 11, 12, 15, 16, 18
쉐다	[동사][방언]	VV	02_00_00	쉬다	14, 16, 18, 19
쉐미	[명사][방언]	NNG	01_00_00	수염	4, 13, 14, 15, 16
쉐버치	[명사][방언]	NNG	00_00_00	삼태기	16, 18
쉐보치	[명사][방언]	NNG	00_00_00	삼태기	16
쉐수	[명사][방언]	NNG	00_00_00	세수	7, 14, 16, 18, 19
쉐시하다	[동사][방언]	VV	00_00_00	세수하다	15, 16, 18
쉐싯비늘	[명사][방언]	NNG	00_00_00	세숫비누	16, 18
쉐싯소래	[명사][방언]	NNG	00_00_00	세숫대야	16
쉐오리	[명사][방언]	NNG	00_00_00	쇠죽	16
쉐우다	[동사][방언]	VV	00_00_00	쏘이다	15, 16, 18
쉐테비	[명사][방언]	NNG	00_00_00	보시기	15, 16
쉐투리	[명사][방언]	NNG	00_00_00	씀바귀	16
쉑유	[명사][방언]	NNG	00_00_00	석유	15, 16, 18
쉔들다	[동사][방언]	VV	00_00_00	수양가다	16
쉠	[명사][방언]	NNG	02_00_00	헤엄	15, 16, 18
쉣소래	[명사][방언]	NNG	00_00_00	세숫대야	16
쉥펜	[명사][방언]	NNG	00_00_00	송편	15, 16, 18
쉬	[명사][방언]	NNG	08_00_00	수수	13, 14, 15, 16
쉬끼	[명사][방언]	NNG	00_00_00	수수	4, 16
쉬누비	[명사][방언]	NNG	00_00_00	시누이	15, 16
쉬땡기	[명사][방언]	NNG	00_00_00	수수깡	15, 16
쉬떡	[명사][방언]	NNG	00_00_00	수수떡	16
쉬쉬벅거리다	[동사][방언]	VV	00_00_00	중얼거리다	16
쉬쉬저끔	[명사][방언]	NNG	00_00_00	수수께끼	15, 16
쉬시저꿈	[명사][방언]	NNG	00_00_00	수수께끼	16
쉬시저끔	[명사][방언]	NNG	00_00_00	수수께끼	16
쉬청이	[명사][방언]	NNG	00_00_00	도끼	16
쉰떡	[명사][방언]	NNG	00_00_00	송편	16, 18
쉼기다	[동사][방언]	VV	01_00_00	숨기다	4, 5, 8, 9, 11, 12, 15, 16
쉼떡	[명사][방언]	NNG	00_00_00	송편	16, 18
슈갑	[명사][방언]	NNG	00_00_00	장갑	16, 18
슈갭	[명사][방언]	NNG	00_00_00	장갑	16, 18
슈건	[명사][방언]	NNG	00_00_00	수건	16
슈끼	[명사][방언]	NNG	00_00_00	옥수수	16
슈박	[명사][방언]	NNG	00_00_00	수맥	16, 18
슈에	[명사][방언]	NNG	00_00_00	숭어	16
슈은	[명사][방언]	NNG	00_00_00	수은	16, 18
슛돌	[명사][방언]	NNG	00_00_00	숫돌	16, 18
슝	[명사][방언]	NNG	00_00_00	흉	6, 16
슝년	[명사][방언]	NNG	00_00_00	흉년	4, 16
슝누	[명사][방언]	NNG	00_00_00	숭늉	16, 18
슝뉴	[명사][방언]	NNG	00_00_00	숭늉	16, 18
슝에	[명사][방언]	NNG	00_00_00	숭어	16, 18
스꽤	[명사][방언]	NNG	00_00_00	수렁	16
스나	[명사][방언]	NNG	00_00_02	남편	15, 16
스나	[명사][방언]	NNG	00_00_01	사내	15, 16
스느비	[명사][방언]	NNG	00_00_00	시누이	15, 16
스니비	[명사][방언]	NNG	00_00_00	시누이	15, 16
스레하다	[동사][방언]	VV	01_00_00	싫어하다	15, 16
스리다	[형용사][방언]	VA	00_00_00	시리다	16
스부모	[명사][방언]	NNG	00_00_00	시부모	16
스설르	[명사][방언]	NNG	01_00_00	스스로	16
스설르	[부사][방언]	MAG	02_00_00	스스로	16
스스이	[명사][방언]	NNG	00_00_00	무당	16
스승	[명사][방언]	NNG	02_00_00	무당	14, 15, 16
스아끼	[명사][방언]	NNG	00_00_00	시동생	16
스애끼	[명사][방언]	NNG	00_00_00	시동생	16
스오마니	[명사][방언]	NNG	00_00_00	시어머니	16
스집	[명사][방언]	NNG	00_00_00	시집	16, 18
스큰	[부사][방언]	MAG	00_00_00	실컷	14, 15, 16, 18, 19
슬그마이	[부사][방언]	MAG	00_00_00	슬그머니	15, 16
슬그머이	[부사][방언]	MAG	00_00_00	슬그머니	7, 15, 16, 18, 20
슬기	[명사][방언]	NNG	03_00_00	살쾡이	16
슬에	[명사][방언]	NNG	00_00_00	싫증	15, 16
슬에나다	[동사][방언]	VV	00_00_00	물리다	15, 16
슬죽하다	[형용사][방언]	VA	00_00_00	뜨악하다	16, 18
슬증	[명사][방언]	NNG	00_00_00	싫증	16
슬증나다	[동사][방언]	VV	00_00_00	물리다	16
슬큰	[부사][방언]	MAG	00_00_00	실컷	14, 16
슬푸다	[형용사][방언]	VA	00_00_00	슬프다	5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 18, 19, 20
슬하다	[형용사][방언]	VA	00_00_00	덜하다	16
슳다	[형용사][방언]	VA	01_00_01	싫다	16
슳에하다	[동사][방언]	VV	00_00_00	싫어하다	16
슴다	[동사][방언]	VV	00_00_00	심다	15, 16
슴뜨다	[동사][방언]	VV	00_00_00	공그르다	16
승개이	[명사][방언]	NNG	00_00_00	승강이	16
승내	[명사][방언]	NNG	00_00_00	승냥이	16
승냉이	[명사][방언]	NNG	00_00_00	승냥이	16
승냬	[명사][방언]	NNG	00_00_00	승냥이	16
승얘	[명사][방언]	NNG	00_00_00	승냥이	15, 16
승천	[명사][방언]	NNG	00_00_00	거스름돈	15, 16
슾	[명사][방언]	NNG	00_00_00	숲	16, 18
싀느비	[명사][방언]	NNG	00_00_00	시누이	16
시간페	[명사][방언]	NNG	00_00_00	시간표	15, 16, 18
시갓	[명사][방언]	NNG	00_00_00	시앗	6, 7, 15, 16
시걱	[명사][방언]	NNG	00_00_00	끼니	16
시곡	[명사][방언]	NNG	02_00_00	끼니	16
시구다	[형용사][방언]	VA	00_00_00	시다	12, 15, 16, 18
시구렁창	[명사][방언]	NNG	00_00_00	시궁창	15, 16
시굴다	[형용사][방언]	VA	00_00_00	시다	13, 14, 15, 16
시굼치	[명사][방언]	NNG	00_00_00	시금치	16, 18
시굽다	[형용사][방언]	VA	00_00_00	시다	4, 6, 7, 12, 16
시기다	[동사][방언]	VV	01_00_01	시키다	4, 15, 16
시내이	[명사][방언]	NNG	00_00_00	승냥이	16
시누비	[명사][방언]	NNG	00_00_00	시누이	15, 16
시눌게	[명사][방언]	NNG	00_00_00	시누이	16
시느비	[명사][방언]	NNG	00_00_00	시누이	16, 18
시니비	[명사][방언]	NNG	00_00_00	시누이	15, 16
시다하다	[형용사][방언]	VA	00_00_00	시장하다	16, 18
시대나무	[명사][방언]	NNG	00_00_00	신나무	15, 16
시라기	[명사][방언]	NNG	00_00_00	시래기	5, 7, 11, 16
시라지	[명사][방언]	NNG	00_00_00	시래기	15, 16
시레	[명사][방언]	NNG	01_00_00	시렁	16
시렝이	[명사][방언]	NNG	00_00_00	감기	16
시로	[명사][방언]	NNG	00_00_00	담배	16
시르떡	[명사][방언]	NNG	00_00_00	시루떡	4, 7, 16, 18
시르띠	[명사][방언]	NNG	00_00_00	시룻번	16
시르미티	[명사][방언]	NNG	00_00_00	시룻밑	16
시리떡	[명사][방언]	NNG	00_00_00	시루떡	4, 6, 7, 8, 9, 10, 15, 16, 18, 20
시리미티	[명사][방언]	NNG	00_00_00	시룻밑	16
시무다	[동사][방언]	VV	00_00_00	심다	4, 7, 13, 14, 16
시묵	[명사][방언]	NNG	01_00_00	힘줄	15, 16
시므다	[동사][방언]	VV	00_00_00	심다	4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19
시시버리다	[동사][방언]	VV	00_00_00	시부렁거리다	16
시아바니	[명사][방언]	NNG	00_00_00	시아버지	8, 9, 13, 14, 16, 18, 19
시아부지	[명사][방언]	NNG	00_00_00	시아버지	4, 6, 8, 9, 15, 16, 18
시애끼	[명사][방언]	NNG	00_00_00	시동생	15, 16
시어마니	[명사][방언]	NNG	00_00_00	시어머니	7, 8, 9, 13, 14, 16, 18, 19, 20
시어마이	[명사][방언]	NNG	00_00_00	시어머니	6, 7, 15, 16, 18, 20
시엄	[명사][방언]	NNG	03_00_00	시험	5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
시쿨다	[형용사][방언]	VA	00_00_00	시다	15, 16
시파리	[명사][방언]	NNG	04_00_00	쉬파리	6, 7, 8, 12, 15, 16, 18, 20
식가슴	[명사][방언]	NNG	00_00_00	설거지	15, 16
식가시질	[명사][방언]	NNG	00_00_00	설거지	15, 16
식이다	[동사][방언]	VV	02_00_00	숙이다	6, 7, 8, 9, 14, 15, 16, 18, 19, 20
신게	[명사][방언]	NNG	02_00_00	신경	16, 18
신다리	[명사][방언]	NNG	00_00_00	넓적다리	4, 13, 14, 15, 16
신떡	[명사][방언]	NNG	00_00_00	송편	16, 18
신랑재	[명사][방언]	NNG	00_00_00	새서방	15, 16
신쉬	[명사][방언]	NNG	00_00_00	신수	16
신틱하다	[동사][방언]	VV	00_00_00	신칙하다	16
싣기다	[동사][방언]	VV	00_00_00	실리다	16
실개미	[명사][방언]	NNG	00_00_00	실패	16
실갬기	[명사][방언]	NNG	00_00_00	얼레	16
실갱기	[명사][방언]	NNG	00_00_00	실톳	4, 15, 16, 18
실겅	[명사][방언]	NNG	00_00_02	시렁	6, 7, 8, 9, 12, 13, 15, 16
실게이	[명사][방언]	NNG	00_00_00	시렁	15, 16, 18
실그	[명사][방언]	NNG	00_00_00	시루	4, 15, 16, 18
실기다	[동사][방언]	VV	02_00_00	실리다	15, 16
실기떡	[명사][방언]	NNG	02_00_00	시루떡	4, 13, 14, 15, 16, 18
실라포	[명사][방언]	NNG	00_00_00	중절모	16, 18
싥	[명사][방언]	NNG	00_00_00	시루	4, 15, 16
심구다	[동사][방언]	VV	00_00_00	심다	4, 5, 11, 12, 15, 16
심길내기	[명사][방언]	NNG	00_00_00	숨바꼭질	16, 18
심목	[명사][방언]	NNG	01_00_00	힘줄	15, 16
심바람	[명사][방언]	NNG	00_00_00	심부름	6, 7, 8, 15, 16
심버럼꾼	[명사][방언]	NNG	00_00_00	심부름꾼	5, 7, 8, 9, 15, 16, 18, 20
심부럼	[명사][방언]	NNG	00_00_00	심부름	4, 12, 15, 16
심차다	[형용사][방언]	VA	00_00_00	힘차다	4, 8, 9, 15, 16, 18
싯돌	[명사][방언]	NNG	01_00_00	숫돌	4, 6, 7, 8, 15, 16
싯허옇다	[형용사][방언]	VA	00_00_00	시허옇다	16
싱구다	[동사][방언]	VV	00_00_00	심다	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 20
싱그다	[동사][방언]	VV	00_00_00	심다	16
싱기다	[동사][방언]	VV	03_00_00	시키다	16
싱길내	[명사][방언]	NNG	00_00_00	숨바꼭질	16
싱길내기	[명사][방언]	NNG	00_00_00	숨바꼭질	16
싱내	[명사][방언]	NNG	00_00_00	승냥이	16
싱내이	[명사][방언]	NNG	00_00_00	승냥이	16
싱냉이	[명사][방언]	NNG	00_00_00	승냥이	16
싱냬	[명사][방언]	NNG	00_00_00	승냥이	16, 18
싸감질	[명사][방언]	NNG	00_00_00	소꿉질	16
싸구재	[명사][방언]	NNG	00_00_00	미치광이	16
싸구쟁이	[명사][방언]	NNG	00_00_00	미치광이	16
싸딜이다	[동사][방언]	VV	00_00_00	사들이다	16
싸리광이	[명사][방언]	NNG	00_00_00	광주리	16
싸씨개	[명사][방언]	NNG	00_00_00	미치광이	16, 18
싸우	[명사][방언]	NNG	00_00_00	사위	4, 6, 7, 13, 14, 15, 16, 18, 20
싸위	[명사][방언]	NNG	00_00_00	사위	15, 16
싸이	[명사][방언]	NNG	01_00_00	사위	15, 16, 18
싸재	[명사][방언]	NNG	00_00_00	애꾸	16
싹누루기	[명사][방언]	NNG	00_00_00	엿기름	16
싹누룩	[명사][방언]	NNG	00_00_00	엿기름	16
싹전	[명사][방언]	NNG	00_00_00	삯돈	14, 16
쌀쓰름	[명사][방언]	NNG	00_00_00	입덧	16, 18
쌀재	[명사][방언]	NNG	00_00_00	싸전쟁이	15, 16
쌍간나새끼	[명사][방언]	NNG	00_00_00	쌍년	16
쌍꺼새끼	[명사][방언]	NNG	00_00_00	쌍놈	16
쌍디	[명사][방언]	NNG	00_00_00	쌍둥이	6, 7, 12, 15, 16, 18, 20
쌍뿌데기	[명사][방언]	NNG	00_00_00	쌍소리	16
쌍이	[부사][방언]	MAG	01_00_00	지독히	15, 16
쌍통	[명사][방언]	NNG	00_00_00	상통	4, 8, 16
쌍통머리	[명사][방언]	NNG	00_00_00	상통	16
쌔기다	[동사][방언]	VV	01_00_00	새기다	7, 15, 16, 18, 20
쌔빨갛다	[형용사][방언]	VA	00_00_00	새빨갛다	6, 7, 16, 18, 20
쌔쓰개	[명사][방언]	NNG	00_00_00	미치광이	16
쌔쓰개걸음	[명사][방언]	NNG	00_00_00	앙감질	16
쌔씨개	[명사][방언]	NNG	00_00_00	미치광이	15, 16, 18
쌰구재	[명사][방언]	NNG	00_00_00	미치광이	16
쌰재	[명사][방언]	NNG	00_00_00	애꾸	16
쌸쓰개	[명사][방언]	NNG	00_00_00	미치광이	16
썅배	[명사][방언]	NNG	00_00_00	돌배	16
써개	[명사][방언]	NNG	00_00_00	서캐	4, 15, 16
써거리	[명사][방언]	NNG	02_00_00	소쿠리	15, 16
쎄기	[부사][방언]	MAG	02_00_00	되우	16
쎄다	[동사][방언]	VV	02_00_00	켜다	14, 16
쎄로	[명사][방언]	NNG	01_00_00	세로	16, 18
쎄로	[부사][방언]	MAG	02_00_00	세로	16, 18
쎄우	[부사][방언]	MAG	00_00_00	되우	14, 15, 16
쎄우다	[동사][방언]	VV	01_00_00	쏘이다	16, 18
쎼루	[명사][방언]	NNG	01_00_00	세로	13, 14, 15, 16, 18, 19, 20
쎼루	[부사][방언]	MAG	02_00_00	세로	6, 7, 8, 9, 13, 14, 15, 16, 18, 19, 20
쎼우다	[동사][방언]	VV	00_00_00	쏘이다	15, 16, 18
쏘다	[동사][방언]	VV	02_00_00	누다	15, 16
쏘이	[명사][방언]	NNG	00_00_00	송이	16, 18
쏘포	[명사][방언]	NNG	00_00_00	소포	15, 16, 18
쏙새	[명사][방언]	NNG	00_00_00	샅바	16
쏙쇠	[명사][방언]	NNG	00_00_00	값	16
쐐액벌기	[명사][방언]	NNG	00_00_00	쐐기	16
쐿소리	[명사][방언]	NNG	00_00_00	쇳소리	16
쑤개	[명사][방언]	NNG	00_00_00	진펄	16
쑤깨	[명사][방언]	NNG	00_00_00	진펄	16
