표제어	품사	세종태그	어깨번호	뜻풀이	지역
가겹다	[형용사][방언]	VA	00_00_00	가볍다	6, 7, 13, 14, 19, 20
가꾸루	[부사][방언]	MAG	00_00_00	거꾸로	13, 14, 16, 19
가나부	[명사][방언]	NNG	00_00_00	간호부	5, 13, 14, 18, 19
가는비	[명사][방언]	NNG	00_00_00	가랑비	5, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 20
가달배	[명사][방언]	NNG	00_00_00	양배추	13, 14, 19
가둑닢	[명사][방언]	NNG	00_00_00	가랑잎	13, 14
가따나	[부사][방언]	MAG	00_00_00	가뜩이나	13, 14, 15, 17
가라치다	[동사][방언]	VV	00_00_00	가르치다	6, 7, 8, 13
가랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 8, 9, 10, 13, 15, 16, 18, 20
가래기	[명사][방언]	NNG	01_00_00	가랑잎	13, 14
가마구	[명사][방언]	NNG	00_00_00	까마귀	4, 6, 8, 9, 10, 13, 14, 15, 18, 19
가마깥	[명사][방언]	NNG	00_00_00	부뚜막	13
가마끼	[명사][방언]	NNG	00_00_00	까마귀	13, 14
가마우디	[명사][방언]	NNG	00_00_00	가마우지	13, 14
가막	[명사][방언]	NNG	00_00_00	감옥	7, 13, 14, 19, 20
가말치	[명사][방언]	NNG	02_00_00	누룽지	13, 14, 19
가매긁이	[명사][방언]	NNG	00_00_00	누룽지	13, 14
가매똥	[명사][방언]	NNG	00_00_00	소댕	13, 14
가매뚜껑	[명사][방언]	NNG	00_00_00	솥뚜껑	4, 13, 14, 15, 16
가매솔	[명사][방언]	NNG	00_00_00	솥솔	13, 14, 15, 16, 18, 19, 20
가매솥	[명사][방언]	NNG	00_00_00	가마솥	4, 6, 7, 8, 9, 11, 12, 13, 14
가법다	[형용사][방언]	VA	00_00_00	가볍다	4, 5, 8, 10, 12, 13, 14, 17, 19
가붑다	[형용사][방언]	VA	00_00_00	가볍다	4, 8, 9, 10, 11, 12, 13, 14, 19
가새다리	[명사][방언]	NNG	00_00_00	가위다리	4, 5, 7, 8, 9, 13, 15, 16, 18, 20
가샤버지	[명사][방언]	NNG	00_00_00	가시아버지	13, 14
가섹장	[명사][방언]	NNG	00_00_00	찬장	13, 14, 19
가셋물	[명사][방언]	NNG	00_00_00	개숫물	13, 14
가쇠	[명사][방언]	NNG	00_00_00	가위	11, 13
가슥장	[명사][방언]	NNG	00_00_00	찬장	13, 14, 19
가승	[명사][방언]	NNG	00_00_00	거스름돈	13, 14, 15, 17
가시그릇	[명사][방언]	NNG	00_00_00	개수통	13, 14
가시아바지	[명사][방언]	NNG	00_00_00	가시아버지	13, 14, 19
가식장	[명사][방언]	NNG	00_00_00	찬장	13, 14, 19
가실카리	[명사][방언]	NNG	00_00_00	가을갈이	4, 7, 13
가싯물	[명사][방언]	NNG	00_00_00	개숫물	13, 14
가싯물그릇	[명사][방언]	NNG	00_00_00	개수통	13, 14
가오마니	[명사][방언]	NNG	00_00_00	가시어머니	13, 14, 19
가온데	[명사][방언]	NNG	00_00_00	가운데	6, 7, 10, 13, 14, 19
가왜	[명사][방언]	NNG	00_00_00	가위	4, 7, 13, 17, 20
가울	[명사][방언]	NNG	00_00_00	가을	4, 5, 10, 11, 13, 17
가웨	[명사][방언]	NNG	00_00_00	가위	7, 12, 13, 17, 20
가이새끼	[명사][방언]	NNG	00_00_00	강아지	5, 13, 14, 19
가장구	[명사][방언]	NNG	01_00_00	가재	13, 14
가전	[명사][방언]	NNG	00_00_00	거스름	13, 14
가지미	[명사][방언]	NNG	00_00_00	가자미	7, 8, 13, 14, 19
가짭다	[형용사][방언]	VA	00_00_00	가깝다	6, 13, 14, 16
가찹다	[형용사][방언]	VA	00_00_00	가깝다	4, 6, 7, 8, 9, 10, 11, 12, 13, 14
가채이	[부사][방언]	MAG	00_00_00	가까이	13
가채이	[명사][방언]	NNG	00_00_00	가까이	13
가티	[부사][방언]	MAG	00_00_00	같이	10, 13, 14, 16, 18, 19
간마르다	[동사][방언]	VV	00_00_00	애타다	13
간지릅다	[형용사][방언]	VA	00_00_00	간지럽다	13, 14
갈개다	[동사][방언]	VV	00_00_00	가래다	13, 14
갈구래이	[명사][방언]	NNG	00_00_00	갈고랑이	13, 14, 15
갈구랭이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 7, 13, 14, 15, 19, 20
갈기	[명사][방언]	NNG	01_00_00	가루	4, 7, 13, 14
갈름길	[명사][방언]	NNG	00_00_00	갈림길	4, 8, 9, 13, 14, 18, 19
갈베	[명사][방언]	NNG	00_00_00	갈비	13, 14
갈비뻬	[명사][방언]	NNG	00_00_00	갈비뼈	4, 6, 8, 9, 12, 13, 14, 18, 19, 20
갈코랭이	[명사][방언]	NNG	00_00_00	갈고랑이	13, 14, 17
갈쿠리	[명사][방언]	NNG	00_00_00	갈고리	8, 13, 15
갈쿠지	[명사][방언]	NNG	01_00_00	갈퀴	13, 14
갉	[명사][방언]	NNG	01_00_00	가을	4, 11, 12, 13, 14
감당개	[명사][방언]	NNG	00_00_00	검둥개	13, 14, 19
감성볼락	[명사][방언]	NNG	00_00_00	볼락	13
감장콩	[명사][방언]	NNG	00_00_00	검정콩	13, 14, 19
감지	[명사][방언]	NNG	01_00_00	고구마	13
갑석하다	[형용사][방언]	VA	00_00_00	갭직하다	13
갑숙하다	[형용사][방언]	VA	00_00_00	갭직하다	13, 17
갑작시리	[부사][방언]	MAG	00_00_00	갑작스레	4, 6, 11, 12, 13, 14
갑재기	[부사][방언]	MAG	00_00_00	갑자기	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
갓난아	[명사][방언]	NNG	00_00_00	갓난아이	6, 7, 12, 13, 14, 15
강낭	[명사][방언]	NNG	00_00_00	강냉이	4, 6, 7, 8, 9, 13, 14, 18, 19, 20
강내이	[명사][방언]	NNG	00_00_00	강냉이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
강보리밥	[명사][방언]	NNG	00_00_00	꽁보리밥	13, 14, 18
강애	[명사][방언]	NNG	01_00_00	가위	13, 14
강애짝	[명사][방언]	NNG	00_00_00	가위	13, 14
강에	[명사][방언]	NNG	00_00_00	가위	13, 14, 19
강우	[명사][방언]	NNG	01_00_00	가위	13
강워	[명사][방언]	NNG	00_00_00	가위	13, 14, 19
강웨	[명사][방언]	NNG	00_00_00	가위	13, 14
강쟁변	[명사][방언]	NNG	00_00_00	강변	13
강탱이	[명사][방언]	NNG	00_00_00	이끼	13, 14
갖등거리	[명사][방언]	NNG	00_00_00	털배자	13, 14
개구장	[명사][방언]	NNG	00_00_00	시내	13, 14
개굴물	[명사][방언]	NNG	00_00_00	개울물	13, 14, 19
개나리꼿	[명사][방언]	NNG	01_00_00	나리꽃	4, 5, 8, 9, 11, 12, 13, 14, 15, 17
개나리꼿	[명사][방언]	NNG	02_00_00	백합	4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17
개니빠디	[명사][방언]	NNG	00_00_00	이빨	13, 14, 16
개따나	[부사][방언]	MAG	00_00_00	가뜩이나	6, 13, 14
개똥벌기	[명사][방언]	NNG	00_00_00	반딧불이	4, 6, 7, 13, 14, 16, 19, 20
개똥이	[명사][방언]	NNG	00_00_00	반딧불이	13, 14
개뜰배기	[명사][방언]	NNG	00_00_00	개똥벌레	13, 14
개띠벌레	[명사][방언]	NNG	00_00_00	개똥벌레	13, 14
개럽다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 8, 11, 12, 13, 14, 15, 17, 18, 19
개렵다	[형용사][방언]	VA	00_00_00	가렵다	4, 5, 8, 9, 11, 12, 13, 14, 17, 18, 19
개룹다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 8, 9, 12, 13
개릅다	[형용사][방언]	VA	00_00_00	가렵다	4, 8, 13, 14, 17
개립다	[형용사][방언]	VA	00_00_00	가렵다	4, 11, 13, 14
개미솔	[명사][방언]	NNG	00_00_00	솥솔	13, 14, 19
개바주	[명사][방언]	NNG	00_00_00	바자울	13
개반디	[명사][방언]	NNG	00_00_00	풀반지	13
개오다	[동사][방언]	VV	00_00_00	가져오다	13, 14, 15, 16
개우창	[명사][방언]	NNG	00_00_00	개울	13, 14
개종	[명사][방언]	NNG	01_00_00	망나니	13, 14
개지다	[동사][방언]	VV	00_00_00	가지다	13, 14, 19
개창	[명사][방언]	NNG	01_00_00	개천	13, 14
개체머리	[명사][방언]	NNG	00_00_00	채신머리	13, 14, 19
개체머리없다	[형용사][방언]	VA	00_00_00	채신머리없다	13, 14, 19
개파랍다	[형용사][방언]	VA	00_00_00	가파르다	13, 14, 19
개파롭다	[형용사][방언]	VA	00_00_00	가파르다	13, 14, 19
개파릅다	[형용사][방언]	VA	00_00_00	가파르다	13, 14, 19
개피개	[명사][방언]	NNG	00_00_00	이질	13, 14, 15
갠주럽다	[형용사][방언]	VA	00_00_00	간지럽다	13, 17
갠지럽다	[형용사][방언]	VA	00_00_00	간지럽다	4, 8, 11, 13, 14, 17
갠지롭다	[형용사][방언]	VA	00_00_00	간지럽다	13, 17
갱끼	[명사][방언]	NNG	00_00_00	사발	13, 14
갱사발	[명사][방언]	NNG	00_00_02	사발	13, 14
걈	[명사][방언]	NNG	00_00_00	개암	4, 5, 13, 17, 18
거구다가	[부사][방언]	MAG	00_00_00	게다가	13, 14
거구메	[대명사][방언]	NP	01_00_00	거기	13, 14
거꾸러치다	[동사][방언]	VV	00_00_00	거꾸러뜨리다	13, 14, 19
거너미	[명사][방언]	NNG	00_00_00	해질녘	13, 14
거드러거리다	[동사][방언]	VV	00_00_00	거드럭거리다	13, 14
거뜻하면	[부사][방언]	MAG	00_00_00	걸핏하면	13, 14, 19
거라지	[명사][방언]	NNG	00_00_00	거지	6, 8, 13, 14, 17, 19
거랑뱅이	[명사][방언]	NNG	00_00_00	거지	13, 14, 15, 16, 17
거랑질	[명사][방언]	NNG	00_00_00	동냥질	13
거랑치	[명사][방언]	NNG	01_00_00	거지	13, 14
거래이	[명사][방언]	NNG	00_00_00	거지	6, 7, 9, 12, 13, 14
거래치	[명사][방언]	NNG	01_00_00	거지	13, 14
거럼	[감탄사][방언]	IC	02_00_00	그럼	13, 14
거륵하다	[형용사][방언]	VA	00_00_00	거룩하다	13, 14
거메	[명사][방언]	NNG	02_00_00	거미	13, 17
거메이	[명사][방언]	NNG	00_00_00	그을음	13, 14, 19
거빕다	[형용사][방언]	VA	00_00_00	가볍다	13, 14, 19
거서가니	[대명사][방언]	NP	00_00_00	거시기	13, 14
거스럼	[명사][방언]	NNG	00_00_00	거스름	13, 14, 19
거스럼돈	[명사][방언]	NNG	00_00_00	거스름돈	11, 13, 14, 19
거스레미	[명사][방언]	NNG	00_00_00	거스러미	5, 13, 14, 15, 16, 18
거씨	[부사][방언]	MAG	00_00_00	얼른	13, 14
거왜	[명사][방언]	NNG	00_00_00	솜	13, 14
거이	[명사][방언]	NNG	01_00_00	게	4, 5, 11, 13, 14, 15, 17
거젓부리	[명사][방언]	NNG	00_00_00	거짓부리	13, 14, 15, 16, 17
거죽눈	[명사][방언]	NNG	00_00_00	거적눈	4, 13
거즛말쟁이	[명사][방언]	NNG	00_00_00	거짓말쟁이	13, 14
거짓부리쟁이	[명사][방언]	NNG	00_00_00	거짓말쟁이	13, 14
거짓부리제이	[명사][방언]	NNG	00_00_00	거짓말쟁이	13, 14, 16
거칫하문	[부사][방언]	MAG	00_00_00	걸핏하면	4, 13, 14
거텃허면	[부사][방언]	MAG	00_00_00	걸핏하면	13, 14, 19
거특허문	[부사][방언]	MAG	00_00_00	걸핏하면	13, 14
거틋허문	[부사][방언]	MAG	00_00_00	걸핏하면	13, 14
건	[부사][방언]	MAG	01_00_00	거의	13, 14
건네	[명사][방언]	NNG	02_00_00	그네	8, 9, 13, 14, 17, 19
건네집	[명사][방언]	NNG	00_00_00	건넌집	13, 14, 15, 16, 18, 19
건니	[명사][방언]	NNG	01_00_00	그네	13
건땅	[명사][방언]	NNG	02_00_00	공것	13, 14
걸	[명사][방언]	NNG	00_00_00	개울	7, 13, 14
걸	[명사][방언]	NNG	02_00_02	내	7, 13, 14
걸굼	[명사][방언]	NNG	00_00_00	거름	13, 14, 15
걸금	[명사][방언]	NNG	00_00_00	거름	4, 6, 7, 13, 14, 15, 16
걸씨	[부사][방언]	MAG	00_00_00	얼른	13, 14, 15
걸창	[명사][방언]	NNG	02_00_00	도랑	13, 14
걸츨다	[형용사][방언]	VA	00_00_00	거칠다	13, 14, 19
검덩	[명사][방언]	NNG	00_00_00	검정	4, 13, 14
검덩가이	[명사][방언]	NNG	00_00_00	검둥개	13, 14, 19
검덩개	[명사][방언]	NNG	00_00_00	검둥개	13, 14, 16, 18, 19
검덩콩	[명사][방언]	NNG	00_00_00	검정콩	13, 14, 19
겁재기	[명사][방언]	NNG	00_00_00	겁쟁이	13, 14
겁재이	[명사][방언]	NNG	00_00_00	겁쟁이	4, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19, 20
것다가	[부사][방언]	MAG	00_00_00	게다가	13, 14
게게	[대명사][방언]	NP	01_00_00	거기	13, 14
게글다	[형용사][방언]	VA	00_00_00	게으르다	13, 14, 19
게다가나	[부사][방언]	MAG	00_00_00	가뜩이나	13, 14
게둘레하다	[형용사][방언]	VA	00_00_00	흉하다	4, 6, 7, 11, 12, 13, 14, 15, 16, 17
게드랑이	[명사][방언]	NNG	00_00_00	겨드랑이	13, 14, 17, 19
게드래이	[명사][방언]	NNG	00_00_00	겨드랑이	13, 14, 19
게드랭이	[명사][방언]	NNG	00_00_00	겨드랑이	7, 9, 13, 14, 17, 19
게따가나	[부사][방언]	MAG	00_00_00	가뜩이나	13, 14
게러기	[명사][방언]	NNG	00_00_00	기러기	13, 14, 19
게레기	[명사][방언]	NNG	00_00_00	기러기	13
게론	[명사][방언]	NNG	00_00_00	결혼	6, 8, 12, 13, 14, 15, 16, 18, 19
게롭다	[형용사][방언]	VA	00_00_00	가렵다	4, 13, 14
게릅다	[형용사][방언]	VA	00_00_00	괴롭다	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19
게리기	[명사][방언]	NNG	00_00_00	기러기	13
게릴	[명사][의존][방언]	NNB	00_00_00	겨를	13, 14, 19
게와집	[명사][방언]	NNG	00_00_00	기와집	6, 7, 8, 9, 11, 12, 13, 14, 19, 20
게우배	[명사][방언]	NNG	00_00_00	거위배	13, 14
게울	[명사][방언]	NNG	00_00_00	거울	4, 6, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
게으리다	[형용사][방언]	VA	00_00_00	게으르다	6, 7, 13, 14, 19, 20
게을다	[형용사][방언]	VA	00_00_00	게으르다	7, 9, 13, 14, 19, 20
게입성	[명사][방언]	NNG	00_00_00	겹옷	13, 14, 19
게자	[명사][방언]	NNG	00_00_00	겨자	4, 6, 7, 13, 15
게정눈	[명사][방언]	NNG	00_00_00	거적눈	13
게죽	[명사][방언]	NNG	00_00_00	겨죽	13, 14
게증	[명사][방언]	NNG	00_00_00	샘	13, 14
게집아이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 13, 17
겐노리	[명사][방언]	NNG	00_00_00	곁두리	13, 14
겔레	[명사][방언]	NNG	00_00_00	겨레	13, 14
겝	[명사][방언]	NNG	01_00_00	김	13, 19
겝거	[명사][방언]	NNG	00_00_00	겹옷	13, 14
겝옷	[명사][방언]	NNG	00_00_00	겹옷	6, 13, 14, 19
겡영	[명사][방언]	NNG	00_00_00	경영	4, 6, 7, 8, 9, 12, 13, 15
겥	[명사][방언]	NNG	00_00_00	곁	13, 14, 19
겨드랭이	[명사][방언]	NNG	00_00_00	겨드랑이	4, 5, 7, 11, 12, 13
겨란	[명사][방언]	NNG	00_00_00	계란	4, 5, 9, 11, 12, 13, 14, 17
겨론	[명사][방언]	NNG	00_00_00	결혼	4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
겨탕이	[명사][방언]	NNG	00_00_00	겨드랑이	13, 14
결레	[명사][방언]	NNG	00_00_00	겨레	13, 14, 17
겹우티	[명사][방언]	NNG	00_00_00	겹옷	13, 14
계와	[부사][방언]	MAG	00_00_00	겨우	13, 14
곗불	[명사][방언]	NNG	00_00_00	겻불	13, 14
고굼앓이	[명사][방언]	NNG	00_00_00	학질	13, 14, 15, 19, 20
고금앓이	[명사][방언]	NNG	00_00_00	학질	13, 14
고기속	[명사][방언]	NNG	00_00_00	고기소	13, 14
고내이	[명사][방언]	NNG	01_00_00	고양이	4, 6, 7, 13, 14, 15, 19, 20
고녕	[명사][방언]	NNG	00_00_00	구멍	6, 13
고달푸다	[형용사][방언]	VA	00_00_00	고달프다	4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 19, 20
고덩에	[명사][방언]	NNG	00_00_00	고등어	13, 14
고뎅에	[명사][방언]	NNG	00_00_00	고등어	13, 14
고뎐에	[명사][방언]	NNG	00_00_00	고등어	13, 14
고두룸	[명사][방언]	NNG	00_00_00	고드름	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18
고두에	[명사][방언]	NNG	00_00_00	고등어	13, 14, 15, 16
고둥에	[명사][방언]	NNG	00_00_00	고등어	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19
고드럼	[명사][방언]	NNG	00_00_00	고드름	4, 5, 8, 13, 14, 19, 20
고드롬	[명사][방언]	NNG	00_00_00	고드름	6, 7, 8, 9, 13, 14, 18, 19, 20
고등아	[명사][방언]	NNG	00_00_00	고등어	5, 12, 13, 17, 18
고디렘	[명사][방언]	NNG	00_00_00	고드름	4, 5, 7, 13
고랑데이	[명사][방언]	NNG	00_00_00	꼬리	13, 14, 18
고막	[명사][방언]	NNG	01_00_00	부뚜막	13, 14
고망에	[명사][방언]	NNG	00_00_00	고등어	4, 5, 13, 14, 15, 16, 17
고매끼	[명사][방언]	NNG	00_00_00	대님	6, 7, 13, 14, 15, 17, 19, 20
고무작숙	[명사][방언]	NNG	01_00_00	고모부	13, 14
고무작숙	[감탄사][방언]	IC	02_00_00	고모부	13, 14
고부쟁이	[명사][방언]	NNG	00_00_00	곱절	13, 14
고순도치	[명사][방언]	NNG	00_00_00	고슴도치	13, 15, 16, 18
고순도티	[명사][방언]	NNG	00_00_00	고슴도치	13, 14
고스도치	[명사][방언]	NNG	00_00_00	고슴도치	13, 14, 19
고슴도티	[명사][방언]	NNG	00_00_00	고슴도치	13, 14, 19
고시랑머리	[명사][방언]	NNG	00_00_00	고수머리	6, 7, 8, 9, 13, 14, 18, 19, 20
고아내다	[동사][방언]	VV	00_00_00	고함치다	13, 14
고운닙성	[명사][방언]	NNG	00_00_00	때때옷	13, 14, 19
고추	[명사][방언]	NNG	03_00_00	후추	13, 14
고치	[부사][방언]	MAG	06_00_00	다시	13
고테	[부사][방언]	MAG	00_00_00	다시	13, 14, 16
곡괘이	[명사][방언]	NNG	00_00_00	곡괭이	4, 6, 7, 11, 12, 13, 14, 20
곤두벌기	[명사][방언]	NNG	02_00_00	벼룩	13, 14, 19
곤만	[부사][방언]	MAG	00_00_00	금방	13, 14, 15
곤부벌기	[명사][방언]	NNG	00_00_00	벼룩	13, 14, 19
곤지	[명사][방언]	NNG	03_00_00	꼬두기	13, 14
곧당	[부사][방언]	MAG	00_00_00	곧장	13, 14
골러루	[부사][방언]	MAG	00_00_00	고리로	13, 14
골매기	[명사][방언]	NNG	00_00_00	대님	13, 14
골매끼	[명사][방언]	NNG	00_00_00	대님	13, 14, 19
골맺기	[명사][방언]	NNG	00_00_00	대님	13, 14
골미	[명사][방언]	NNG	00_00_00	골무	4, 6, 8, 9, 13, 14, 15, 16
골채기	[명사][방언]	NNG	00_00_00	골짜기	13, 14, 15, 16
골타기	[명사][방언]	NNG	00_00_00	가르마	13, 14, 15
골탱이	[명사][방언]	NNG	01_00_00	골마지	13, 14, 19
곰채기	[명사][방언]	NNG	00_00_00	곰팡이	13, 14, 19
곰태이	[명사][방언]	NNG	02_00_00	곰팡이	13, 15, 16
곰탱이	[명사][방언]	NNG	02_00_00	곰팡이	4, 13, 14, 17
곱스머리	[명사][방언]	NNG	00_00_00	곱슬머리	13, 14
공둥	[부사][방언]	MAG	00_00_00	공연히	13, 14
과개	[명사][방언]	NNG	00_00_00	과거	6, 7, 13, 14
과낙	[명사][방언]	NNG	00_00_00	과녁	13, 14
과넉	[명사][방언]	NNG	00_00_00	과녁	13, 14, 19
과이	[명사][방언]	NNG	02_00_00	고양이	13, 14, 19
과타다	[동사][방언]	VV	00_00_00	떠들다	13, 14
과티다	[동사][방언]	VV	00_00_00	고함지르다	13, 14
과파니	[명사][방언]	NNG	00_00_00	고무래	13, 14
곽쟁이	[명사][방언]	NNG	00_00_00	갈퀴	13, 14
곽쟁이	[명사][방언]	NNG	01_00_00	괭이	13, 14, 17
곽제	[명사][방언]	NNG	00_00_00	갈퀴	13, 14, 19
괌티다	[동사][방언]	VV	00_00_00	고함지르다	13, 14
광대질	[명사][방언]	NNG	00_00_00	곤두박질	13, 14, 19
광솔	[명사][방언]	NNG	00_00_00	관솔	8, 12, 13, 14
광지	[명사][방언]	NNG	02_00_02	바구니	13, 14, 16
괘다	[동사][방언]	VV	00_00_00	괴다	4, 13, 14, 19
괘롭다	[형용사][방언]	VA	00_00_00	괴롭다	6, 7, 10, 13, 14, 16, 19, 20
괘상하다	[형용사][방언]	VA	00_00_00	괴상하다	6, 13, 14, 19, 20
괜치안다	[형용사][방언]	VA	00_00_00	괜찮다	13, 14, 19
괭이	[명사][방언]	NNG	04_00_00	구유	13
괭치	[명사][방언]	NNG	00_00_00	광주리	13
괴게	[대명사][방언]	NP	00_00_00	거기	13, 14
괴기	[대명사][방언]	NP	01_00_00	거기	13, 14
구내지	[명사][방언]	NNG	01_00_00	아가미	13, 14, 19
구넉	[명사][방언]	NNG	00_00_00	구멍	5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19
구녕	[명사][방언]	NNG	01_00_00	구멍	4, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17
구눌	[명사][방언]	NNG	01_00_00	그늘	13, 14
구늘	[명사][방언]	NNG	01_00_00	그네	4, 12, 13, 14, 15
구늘	[명사][방언]	NNG	02_00_00	그늘	13, 14, 15, 19
구능	[명사][방언]	NNG	00_00_00	구멍	13
구덕새	[명사][방언]	NNG	00_00_00	구두쇠	13, 14
구덕쇠	[명사][방언]	NNG	00_00_00	구두쇠	13, 14, 15
구데	[명사][의존][방언]	NNB	00_00_00	군데	13, 15
구데이	[명사][방언]	NNG	02_00_00	구덩이	4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20
구둘	[명사][방언]	NNG	01_00_00	구들	4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 18, 19, 20
구둘개미	[명사][방언]	NNG	00_00_00	귀뚜라미	13, 14
구둘골	[명사][방언]	NNG	00_00_00	방고래	7, 13, 14, 15, 17, 20
구뚤메기	[명사][방언]	NNG	00_00_00	귀뚜라미	13, 14
구럼	[감탄사][방언]	IC	02_00_00	그럼	13, 14
구레쉐미	[명사][방언]	NNG	00_00_00	구레나룻	13, 14, 15, 16, 19
구레시미	[명사][방언]	NNG	00_00_00	구레나룻	13, 14, 19
구루다	[동사][방언]	VV	01_00_00	구르다	7, 12, 13, 14, 15, 16, 18, 19, 20
구루쉐미	[명사][방언]	NNG	00_00_00	구레나룻	13, 14, 19
구마깔	[명사][방언]	NNG	00_00_00	부뚜막	13
구막	[명사][방언]	NNG	00_00_00	부뚜막	13, 14
구막장	[명사][방언]	NNG	00_00_00	부뚜막	13, 14, 19
구먹대이	[명사][방언]	NNG	00_00_00	귀머거리	13, 14, 19
구먹댕이	[명사][방언]	NNG	00_00_00	귀머거리	13, 14
구먹재이	[명사][방언]	NNG	00_00_00	귀머거리	13, 14, 19
구먹쟁이	[명사][방언]	NNG	00_00_00	귀머거리	13, 14, 15, 17, 19
구먹통	[명사][방언]	NNG	00_00_00	굴뚝	13
구서기	[명사][방언]	NNG	00_00_00	구석	13, 14, 15, 16, 18, 19, 20
구세기	[명사][방언]	NNG	00_00_00	구석	7, 13, 14, 16, 18, 19
구세이	[명사][방언]	NNG	01_00_00	구유	13
구술뼈	[명사][방언]	NNG	00_00_00	척추뼈	13, 14, 19
구신	[명사][방언]	NNG	01_00_00	귀신	4, 6, 8, 11, 13, 14
구저그니	[명사][방언]	NNG	00_00_00	시아주비	13, 14
구제비	[명사][방언]	NNG	01_00_00	칼새	13, 14, 15, 16
구죽신	[명사][방언]	NNG	00_00_00	구두	13, 14, 16, 18, 19
구지지하다	[형용사][방언]	VA	00_00_00	구지레하다	13, 14
구탱이	[명사][방언]	NNG	00_00_03	귀퉁이	13, 14
구퉁이	[명사][방언]	NNG	00_00_00	귀퉁이	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
국수당	[명사][방언]	NNG	00_00_00	서낭당	13, 14
굴게	[명사][방언]	NNG	00_00_00	굴레	13, 14, 15, 16
굴게쉐미	[명사][방언]	NNG	00_00_00	구레나룻	13, 14, 19
굴똑	[명사][방언]	NNG	00_00_00	굴뚝	9, 12, 13, 14, 19
굼베이	[명사][방언]	NNG	03_00_00	굼벵이	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
굼부이	[명사][방언]	NNG	00_00_00	굼벵이	7, 13
굼붕이	[명사][방언]	NNG	00_00_00	굼벵이	13
굿뜰이	[명사][방언]	NNG	00_00_00	귀뚜라미	13, 14
궁뎅이	[명사][방언]	NNG	00_00_00	궁둥이	5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18
궁두이	[명사][방언]	NNG	00_00_00	궁둥이	7, 8, 9, 11, 12, 13, 14, 18, 19
궁신	[명사][방언]	NNG	00_00_00	귀신	13, 14
궁이	[명사][방언]	NNG	00_00_00	구유	13, 14
궈이	[명사][방언]	NNG	01_00_00	게	13, 14
궐시	[부사][방언]	MAG	00_00_00	속히	13, 14
궝이	[명사][방언]	NNG	01_00_00	구유	13, 14, 17, 19
궤이	[명사][방언]	NNG	01_00_00	구유	13, 14, 17, 19
궤지	[명사][방언]	NNG	00_00_00	귀지	13, 14
귀구넝	[명사][방언]	NNG	00_00_00	귓구멍	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
귀또리	[명사][방언]	NNG	00_00_00	귀뚜리	4, 8, 13, 15
귀뚤기	[명사][방언]	NNG	00_00_00	귀뚜라미	13, 14
귀뜨라미	[명사][방언]	NNG	00_00_00	귀뚜라미	4, 6, 8, 11, 13, 14
귀뜨리	[명사][방언]	NNG	00_00_00	귀뚜리	13, 15
귀먹대이	[명사][방언]	NNG	00_00_00	귀머거리	13
귀먹재이	[명사][방언]	NNG	00_00_00	귀머거리	4, 5, 6, 13, 17
귀먹쟁이	[명사][방언]	NNG	00_00_00	귀머거리	4, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18
귀미티	[명사][방언]	NNG	00_00_00	귀밑	11, 12, 13, 14, 15, 16, 18, 19, 20
귀바꾸	[명사][방언]	NNG	00_00_00	귓바퀴	13, 14, 19
귀바쿠	[명사][방언]	NNG	00_00_00	귓바퀴	4, 5, 13, 14, 18, 19
귀실미	[명사][방언]	NNG	00_00_00	지느러미	13
귀쒸시개	[명사][방언]	NNG	00_00_00	귀이개	13, 14, 19
귀씨시개	[명사][방언]	NNG	00_00_00	귀이개	13, 14, 19
귀앵이	[명사][방언]	NNG	00_00_00	고양이	4, 5, 7, 8, 9, 11, 12, 13, 17, 18
귀에	[명사][방언]	NNG	00_00_00	게	5, 7, 11, 13, 17
귀욍이	[명사][방언]	NNG	00_00_00	고양이	8, 9, 11, 12, 13
