표제어	품사	세종태그	어깨번호	뜻풀이	지역
가것방	[명사][방언]	NNG	00_00_00	가겟방	7
가겹다	[형용사][방언]	VA	00_00_00	가볍다	6, 7, 13, 14, 19, 20
가구간	[명사][방언]	NNG	00_00_00	외양간	6, 7, 20
가구재이	[명사][방언]	NNG	01_00_00	가랑이	7
가구쟁이	[명사][방언]	NNG	00_00_00	가랑이	7
가껌	[부사][방언]	MAG	00_00_00	가끔	4, 6, 7, 12, 20
가꼬	[명사][방언]	NNG	00_00_00	액자	7
가꼼	[부사][방언]	MAG	00_00_00	가끔	7
가날푸다	[형용사][방언]	VA	00_00_00	가냘프다	4, 6, 7, 11, 12
가냘푸다	[형용사][방언]	VA	00_00_00	가냘프다	7
가널푸다	[형용사][방언]	VA	00_00_00	가냘프다	7
가널프다	[형용사][방언]	VA	00_00_00	가냘프다	7
가느다	[형용사][방언]	VA	00_00_00	가늘다	4, 6, 7, 16, 20
가느다라다	[형용사][방언]	VA	00_00_00	가느다랗다	6, 7
가느다란하다	[형용사][방언]	VA	00_00_00	가느다랗다	6, 7, 12
가느수룸하다	[형용사][방언]	VA	00_00_00	가느스름하다	7
가늘따	[형용사][방언]	VA	00_00_00	가늘다	7
가늘라	[명사][방언]	NNG	00_00_00	갓난아이	6, 7
가늠베	[명사][방언]	NNG	00_00_00	가르마	7
가다배추	[명사][방언]	NNG	00_00_00	양배추	5, 7, 18, 20
가다재이	[명사][방언]	NNG	00_00_00	멋쟁이	7
가대기가대기	[부사][방언]	MAG	00_00_00	가닥가닥	7
가대이	[명사][방언]	NNG	00_00_00	가닥	7
가두땡이	[명사][방언]	NNG	00_00_00	대님	7
가드나	[명사][방언]	NNG	00_00_00	갓난아이	7, 20
가디기가디기	[부사][방언]	MAG	00_00_00	가닥가닥	7
가뜩차다	[형용사][방언]	VA	00_00_00	가뜩하다	6, 7, 20
가라이	[명사][방언]	NNG	00_00_00	가랑이	4, 7, 8, 11, 12
가라치다	[동사][방언]	VV	00_00_00	가르치다	6, 7, 8, 13
가라치다	[동사][방언]	VV	00_00_00	가리키다	4, 5, 6, 7, 8, 9, 10, 11, 12
가락꼬지	[명사][방언]	NNG	00_00_00	가락꼬치	7
가락비	[명사][방언]	NNG	00_00_00	가랑비	6, 7
가랑이파리	[명사][방언]	NNG	00_00_00	가랑잎	4, 7
가랑잎사구	[명사][방언]	NNG	00_00_00	가랑잎	7
가랑파	[명사][방언]	NNG	00_00_00	실파	6, 7
가래	[명사][방언]	NNG	08_00_00	꼭지	7
가래	[명사][방언]	NNG	09_00_00	어리	7
가래기가래기	[부사][방언]	MAG	00_00_00	가닥가닥	7
가래이	[명사][방언]	NNG	00_00_00	가랑이	4, 5, 6, 7, 8, 9, 10, 11, 12
가래이	[명사][방언]	NNG	00_00_00	가리	7
가래추자	[명사][방언]	NNG	00_00_00	가래	6, 7, 9, 12
가래추지	[명사][방언]	NNG	00_00_00	가래	4, 7
가래치다	[동사][방언]	VV	00_00_00	가르치다	6, 7, 20
가랭비	[명사][방언]	NNG	00_00_00	가랑비	7, 8, 11, 16
가럼망알	[명사][방언]	NNG	00_00_00	가래톳	7
가럼망울	[명사][방언]	NNG	00_00_00	가래톳	7
가럽다	[형용사][방언]	VA	00_00_00	가렵다	5, 7, 11, 16, 18, 20
가렁	[부사][방언]	MAG	00_00_00	가령	7, 20
가레다	[동사][방언]	VV	00_00_00	가리다	6, 7
가렛비	[명사][방언]	NNG	00_00_00	갈빗대	7
가로늦다	[형용사][방언]	VA	00_00_00	뒤늦다	7
가룹다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 9, 10
가르매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 9, 11, 12, 15, 18, 20
가르페	[명사][방언]	NNG	00_00_00	가르마	7
가른비	[명사][방언]	NNG	00_00_00	가랑비	7
가름마	[명사][방언]	NNG	00_00_00	가르마	4, 5, 7, 11, 12
가름매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 11, 12
가름배	[명사][방언]	NNG	00_00_00	가르마	4, 7, 11, 12
가리떡	[명사][방언]	NNG	00_00_00	가래떡	7
가리말	[명사][방언]	NNG	00_00_00	가래톳	7
가리매	[명사][방언]	NNG	00_00_00	가르마	5, 6, 7, 8, 9, 11, 15, 18, 20
가리미	[명사][방언]	NNG	00_00_00	가르마	6, 7, 9, 15, 20
가리배	[명사][방언]	NNG	00_00_00	가르마	7
가리입다	[동사][방언]	VV	00_00_00	갈아입다	7
가리패	[명사][방언]	NNG	00_00_00	가르마	7
가리페	[명사][방언]	NNG	00_00_00	가르마	7
가리피	[명사][방언]	NNG	00_00_00	가르마	7
가림비	[명사][방언]	NNG	00_00_00	가르마	7
가림패	[명사][방언]	NNG	00_00_00	가르마	7
가립다	[형용사][방언]	VA	00_00_00	가렵다	4, 6, 7, 11, 17
가마가마이	[부사][방언]	MAG	00_00_00	가만가만히	7
가마꼬	[부사][방언]	MAG	00_00_00	가만히	7
가마이	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 20
가마이	[부사][방언]	MAG	00_00_00	가만히	4, 5, 6, 7, 8, 12
가마이때기	[명사][방언]	NNG	00_00_00	가마니때기	6, 7
가마이띠기	[명사][방언]	NNG	00_00_00	가마니때기	7
가마이바늘	[명사][방언]	NNG	00_00_00	가마니바늘	7
가마이틀	[명사][방언]	NNG	00_00_00	가마니틀	7
가마히	[부사][방언]	MAG	00_00_00	가만히	4, 6, 7, 11
가막	[명사][방언]	NNG	00_00_00	감옥	7, 13, 14, 19, 20
가만깨	[명사][방언]	NNG	00_00_00	주근깨	7
가만때기	[명사][방언]	NNG	01_00_00	가마니	6, 7
가말때기	[명사][방언]	NNG	01_00_00	가마니	7
가망이	[명사][방언]	NNG	00_00_00	가마니	4, 6, 7, 20
가망이	[부사][방언]	MAG	00_00_00	가만히	7
가매	[명사][방언]	NNG	01_00_00	얼레	7
가매니	[명사][방언]	NNG	00_00_00	가마니	7
가매벌기	[명사][방언]	NNG	00_00_00	버마재비	7
가매솥	[명사][방언]	NNG	00_00_00	가마솥	4, 6, 7, 8, 9, 11, 12, 13, 14
가매이	[명사][방언]	NNG	00_00_00	가마니	6, 7, 8, 9
가매이틀	[명사][방언]	NNG	00_00_00	가마니틀	7
가뫼	[명사][방언]	NNG	00_00_00	가묘	7
가무끼	[명사][방언]	NNG	00_00_00	주근깨	7
가무니	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12
가무사리	[명사][방언]	NNG	00_00_00	가뭄	7
가무술래다	[형용사][방언]	VA	00_00_00	기절하다	7
가무치다	[동사][방언]	VV	00_00_00	뿌리다	6, 7
가무테	[명사][방언]	NNG	00_00_00	가운데	5, 7
가문사리	[명사][방언]	NNG	00_00_00	한귀	7
가물	[명사][방언]	NNG	03_00_00	햇무리	7
가미	[명사][방언]	NNG	01_00_00	얼레	7
가미때기	[명사][방언]	NNG	00_00_00	가마니때기	7, 9
가보리	[명사][방언]	NNG	00_00_00	가오리	6, 7
가부대이	[명사][방언]	NNG	00_00_00	대님	6, 7
가부든지	[명사][방언]	NNG	00_00_00	진드기	7
가부때이	[명사][방언]	NNG	00_00_00	대님	6, 7
가부땡이	[명사][방언]	NNG	00_00_00	대님	6, 7
가부리	[명사][방언]	NNG	00_00_00	가오리	6, 7, 15
가부리연	[명사][방언]	NNG	00_00_00	가오리연	6, 7
가부시끼	[명사][방언]	NNG	00_00_00	합작	7
가부재기	[명사][방언]	NNG	00_00_00	진드기	7
가분데	[명사][방언]	NNG	00_00_00	가운데	6, 7, 16
가분테	[명사][방언]	NNG	00_00_00	가운데	7
가불때이	[명사][방언]	NNG	00_00_00	대님	7
가븐데	[명사][방언]	NNG	00_00_00	가운데	6, 7, 20
가븐데손가락	[명사][방언]	NNG	00_00_00	가운뎃손가락	6, 7, 20
가상이	[명사][방언]	NNG	00_00_00	가	4, 6, 7, 8, 9, 11, 12
가새	[명사][방언]	NNG	01_00_00	가	6, 7
가새	[명사][방언]	NNG	01_00_00	가위	5, 6, 7, 8, 9, 11, 12
가새다	[동사][방언]	VV	00_00_00	가시다	7
가새다리	[명사][방언]	NNG	00_00_00	가위다리	4, 5, 7, 8, 9, 13, 15, 16, 18, 20
가서리	[명사][방언]	NNG	00_00_00	가	7
가세기	[명사][방언]	NNG	00_00_00	가위	6, 7, 8, 9
가세나	[명사][방언]	NNG	00_00_00	계집아이	7
가세다	[동사][방언]	VV	00_00_00	가시다	7, 8, 20
가숨	[명사][방언]	NNG	00_00_00	가슴	6, 7
가숨빼기	[명사][방언]	NNG	00_00_00	가슴패기	7
가스나이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 6, 7, 8, 9, 11, 12
가스랑비	[명사][방언]	NNG	00_00_00	가랑비	7
가슬	[명사][방언]	NNG	01_00_00	가을	6, 7, 8, 15, 16
가슴	[명사][방언]	NNG	02_00_00	감	7, 8
가슴빼기	[명사][방언]	NNG	00_00_00	가슴패기	7, 11
가슴삐	[명사][방언]	NNG	00_00_00	가슴뼈	7
가슴속앓이	[명사][방언]	NNG	00_00_00	가슴앓이	7
가시개	[명사][방언]	NNG	01_00_00	가위	6, 7
가시나	[명사][방언]	NNG	00_00_00	계집아이	6, 7, 8
가시나이	[명사][방언]	NNG	00_00_00	계집아이	7
가시내	[명사][방언]	NNG	00_00_01	계집아이	6, 7, 8, 9
가시아배	[명사][방언]	NNG	00_00_00	가시아버지	7
가실갈이	[명사][방언]	NNG	00_00_00	가을걷이	7
가실걷이	[명사][방언]	NNG	00_00_00	가을걷이	7
가실꽃	[명사][방언]	NNG	00_00_00	가을꽃	7
가실날	[명사][방언]	NNG	00_00_00	가을날	6, 7
가실마당	[명사][방언]	NNG	00_00_00	가을마당	7
가실밤	[명사][방언]	NNG	00_00_00	가을밤	6, 7
가실벹	[명사][방언]	NNG	00_00_00	가을볕	6, 7
가실비	[명사][방언]	NNG	00_00_00	가을비	7
가실장매	[명사][방언]	NNG	00_00_00	가을장마	7
가실카리	[명사][방언]	NNG	00_00_00	가을갈이	4, 7, 13
가실하다	[동사][방언]	VV	00_00_00	가을하다	6, 7, 8, 9, 12
가심때기	[명사][방언]	NNG	00_00_00	가슴패기	7
가심배기	[명사][방언]	NNG	00_00_00	가슴패기	7, 8, 9
가심앓이	[명사][방언]	NNG	00_00_00	가슴앓이	7, 8, 9
가심이	[명사][방언]	NNG	00_00_00	가슴	7
가쑤	[명사][방언]	NNG	00_00_00	가수	7
가씨덤불	[명사][방언]	NNG	00_00_00	가시덤불	7
가얄푸다	[형용사][방언]	VA	00_00_00	가냘프다	7
가얌나무	[명사][방언]	NNG	00_00_00	개암나무	5, 7, 8
가오다	[동사][방언]	VV	00_00_00	가져오다	6, 7
가오데	[명사][방언]	NNG	00_00_00	가운데	4, 7, 8
가온데	[명사][방언]	NNG	00_00_00	가운데	6, 7, 10, 13, 14, 19
가왜	[명사][방언]	NNG	00_00_00	가위	4, 7, 13, 17, 20
가우리	[명사][방언]	NNG	00_00_00	가오리	4, 6, 7, 8, 9, 10
가운제	[명사][방언]	NNG	00_00_00	가운데	7
가운지	[명사][방언]	NNG	00_00_00	가운데	7
가웆	[접사][방언]	XSN	02_00_00	-가웃	4, 7
가웨	[명사][방언]	NNG	00_00_00	가위	7, 12, 13, 17, 20
가을거두다	[동사][방언]	VV	00_00_00	가을하다	6, 7, 12
가이	[명사][방언]	NNG	01_00_00	괭이	7
가이개	[명사][방언]	NNG	00_00_00	가위	7
가자이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8
가작히	[부사][방언]	MAG	00_00_00	가까이	6, 7
가잠	[명사][방언]	NNG	00_00_00	가자미	7
가재기	[명사][방언]	NNG	03_00_00	가지	7
가재이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8, 9, 10, 11, 12, 15, 16
가잿간	[명사][방언]	NNG	00_00_00	대장간	7
가적다	[형용사][방언]	VA	00_00_00	가깝다	6, 7
가제이	[명사][방언]	NNG	00_00_00	가지	7
가젱이	[명사][방언]	NNG	00_00_00	가지	4, 7
가좆다	[동사][방언]	VV	00_00_00	가져오다	7, 8
가주가다	[동사][방언]	VV	00_00_00	가져가다	4, 7, 11, 12
가주고오다	[동사][방언]	VV	00_00_00	가져오다	7, 9
가주런하다	[형용사][방언]	VA	00_00_00	가지런하다	7, 8
가주오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 12, 15, 16, 17
가죽	[명사][방언]	NNG	02_00_00	참죽	6, 7
가준이	[부사][방언]	MAG	00_00_00	가지런히	7
가지	[부사][방언]	MAG	05_00_00	갓	6, 7, 17
가지고오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 11, 12
가지구	[명사][방언]	NNG	00_00_00	가재	7
가지란하다	[형용사][방언]	VA	00_00_00	가지런하다	7
가지렘이	[부사][방언]	MAG	00_00_00	가지런히	7
가지루미	[부사][방언]	MAG	00_00_00	가지런히	6, 7
가지말	[명사][방언]	NNG	00_00_00	거짓말	7
가지미	[명사][방언]	NNG	00_00_00	가자미	7, 8, 13, 14, 19
가지볼	[명사][방언]	NNG	00_00_00	볼	7
가지풀	[명사][방언]	NNG	00_00_00	강아지풀	4, 6, 7, 9, 11, 12
가짓조디	[명사][방언]	NNG	00_00_00	거짓말	7
가짓쪼디	[명사][방언]	NNG	00_00_00	거짓말	7
가쭉신	[명사][방언]	NNG	00_00_00	가죽신	6, 7
가찹다	[형용사][방언]	VA	00_00_00	가깝다	4, 6, 7, 8, 9, 10, 11, 12, 13, 14
가첩다	[형용사][방언]	VA	00_00_00	가깝다	4, 5, 7, 11
가축없다	[형용사][방언]	VA	00_00_00	어림없다	7
가치	[명사][방언]	NNG	02_00_00	쥐치	7
가칙다	[형용사][방언]	VA	00_00_00	가깝다	7
가택이	[명사][방언]	NNG	00_00_00	과댁	6, 7
각갓	[명사][방언]	NNG	00_00_00	삿갓	7
각객	[부사][방언]	MAG	00_00_00	각각	7
각객이	[부사][방언]	MAG	00_00_00	각각	7
각두기	[명사][방언]	NNG	00_00_00	깍두기	7
각란	[명사][방언]	NNG	00_00_00	곽란	6, 7
각주에	[부사][방언]	MAG	00_00_00	갑자기	7
각주헤	[부사][방언]	MAG	00_00_00	갑자기	7
간강객	[명사][방언]	NNG	00_00_00	관광객	7
간강국	[명사][방언]	NNG	00_00_00	관광국	7
간강버스	[명사][방언]	NNG	00_00_00	관광버스	7
간건이	[명사][방언]	NNG	00_00_00	반찬	7
간게	[명사][방언]	NNG	00_00_00	관계	7
간고디	[명사][방언]	NNG	00_00_00	간고등어	7
간공서	[명사][방언]	NNG	00_00_00	관공서	7
간닝구	[명사][방언]	NNG	00_00_00	커닝	7
간대기	[명사][방언]	NNG	00_00_00	수제비	7
간데	[명사][방언]	NNG	00_00_00	가운데	5, 6, 7, 8, 9
간뎅이	[명사][방언]	NNG	00_00_00	간덩이	6, 7, 8, 9
간디이	[명사][방언]	NNG	00_00_00	간덩이	6, 7
간띠이	[명사][방언]	NNG	00_00_00	간덩이	4, 7
간물	[명사][방언]	NNG	01_00_03	바닷물	6, 7, 15
간바가지	[명사][방언]	NNG	00_00_00	나무바가지	6, 7
간뽀	[명사][방언]	NNG	00_00_00	간	7
간소롬하다	[형용사][방언]	VA	00_00_00	가느스름하다	7
간솔불	[명사][방언]	NNG	00_00_00	관솔불	7
간숫물	[명사][방언]	NNG	03_00_00	간수	7
간신이	[부사][방언]	MAG	00_00_00	간신히	4, 5, 6, 7, 8, 9, 10, 11, 12
간알라	[명사][방언]	NNG	00_00_00	갓난애	7
간언나	[명사][방언]	NNG	00_00_00	갓난아이	7
간얼라	[명사][방언]	NNG	00_00_00	갓난아기	6, 7
간장노리	[명사][방언]	NNG	00_00_00	보조개	7
간장놀이	[명사][방언]	NNG	00_00_00	관자놀이	7
간조롬하다	[형용사][방언]	VA	00_00_00	가지런하다	6, 7, 11
간조름하다	[형용사][방언]	VA	00_00_00	가지런하다	6, 7
간조증	[명사][방언]	NNG	00_00_00	조급증	7
간주럼이	[부사][방언]	MAG	00_00_00	가지런히	6, 7
간주메	[명사][방언]	NNG	00_00_00	통조림	7
간주이	[부사][방언]	MAG	00_00_00	가지런히	7
간줄이	[부사][방언]	MAG	00_00_00	가지런히	7
간줏증	[명사][방언]	NNG	00_00_00	조급증	7
간즈램이	[부사][방언]	MAG	00_00_00	가지런히	7
간지	[명사][방언]	NNG	00_00_00	강아지	7
간지랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 7, 8
간지럼이	[부사][방언]	MAG	00_00_00	가지런히	7
간지림이	[부사][방언]	MAG	00_00_00	가지런히	7
간지풀	[명사][방언]	NNG	00_00_00	강아지풀	7
간질에다	[동사][방언]	VV	00_00_00	간질이다	7
간짓대이	[명사][방언]	NNG	00_00_00	간짓대	6, 7
간쭈레이하다	[형용사][방언]	VA	00_00_00	가지런하다	7
간추란이	[부사][방언]	MAG	00_00_00	가지런히	7
간추란하다	[형용사][방언]	VA	00_00_00	가지런하다	7
간추러이	[부사][방언]	MAG	00_00_00	가지런히	7
간추레이하다	[형용사][방언]	VA	00_00_00	가지런하다	7
간출이	[부사][방언]	MAG	00_00_00	가지런히	7
간타다	[형용사][방언]	VA	00_00_00	애타다	6, 7
갇헤다	[동사][방언]	VV	00_00_00	갇히다	4, 7, 8, 9
갈가랑비	[명사][방언]	NNG	00_00_00	가랑비	4, 7
갈가마구	[명사][방언]	NNG	00_00_00	갈까마귀	6, 7, 8
갈가마기	[명사][방언]	NNG	00_00_00	갈까마귀	4, 7, 8, 11
갈강비	[명사][방언]	NNG	00_00_01	가랑비	4, 6, 7, 12
갈거두다	[동사][방언]	VV	00_00_00	가을하다	5, 7, 12
갈거둠하다	[동사][방언]	VV	00_00_00	가을하다	7, 12
갈거랑비	[명사][방언]	NNG	00_00_00	가랑비	7
갈거싱이	[명사][방언]	NNG	00_00_00	장구벌레	7
갈게다	[동사][방언]	VV	00_00_00	가리다	7
갈게다	[동사][방언]	VV	00_00_00	가리키다	7
갈고래이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 6, 7, 11, 15
갈구랭이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 7, 13, 14, 15, 19, 20
갈구리	[명사][방언]	NNG	01_00_00	갈퀴	6, 7
갈구재이	[명사][방언]	NNG	00_00_00	가랑이	7
갈구쟁이	[명사][방언]	NNG	01_00_00	가랑이	6, 7
갈그랑비	[명사][방언]	NNG	00_00_01	가랑비	4, 7
갈그랑이	[명사][방언]	NNG	00_00_00	가랑비	7
갈그치다	[동사][방언]	VV	01_00_00	거슬리다	7
갈그치다	[동사][방언]	VV	00_00_00	거치적거리다	7
갈기	[명사][방언]	NNG	01_00_00	가루	4, 7, 13, 14
갈까마구	[명사][방언]	NNG	00_00_00	갈까마귀	7, 8
갈까미기	[명사][방언]	NNG	00_00_00	갈까마귀	7
갈꾸리	[명사][방언]	NNG	00_00_00	갈고리	7, 8, 9
갈꾸리	[명사][방언]	NNG	00_00_00	갈퀴	7, 20
갈끼	[명사][방언]	NNG	00_00_00	갈기	7
갈람질	[명사][방언]	NNG	00_00_00	갈림길	6, 7, 20
갈럼질	[명사][방언]	NNG	00_00_00	갈림길	6, 7, 20
갈레내다	[동사][방언]	VV	00_00_00	가려내다	7
갈레다	[동사][방언]	VV	00_00_00	가리다	7
갈레다	[동사][방언]	VV	00_00_00	갈리다	7
갈르다	[동사][방언]	VV	00_00_00	가루다	7
갈르다	[동사][방언]	VV	00_00_00	가르다	4, 5, 6, 7, 8, 9, 10, 11, 12
갈리	[명사][방언]	NNG	01_00_00	가루	6, 7
갈마구	[명사][방언]	NNG	00_00_00	갈매기	7, 9, 11, 12
갈마기	[명사][방언]	NNG	00_00_00	갈매기	7
갈마당	[명사][방언]	NNG	00_00_00	가을마당	7
갈멍뎅이	[명사][방언]	NNG	00_00_00	갈삿갓	7
갈미기	[명사][방언]	NNG	00_00_00	갈매기	6, 7, 20
갈밀다	[동사][방언]	VV	00_00_00	가무리다	7
갈바리	[명사][방언]	NNG	00_00_00	악바리	7
갈방비	[명사][방언]	NNG	00_00_01	가랑비	6, 7
갈부다	[동사][방언]	VV	01_00_02	가루다	6, 7
갈비삐	[명사][방언]	NNG	00_00_00	갈비뼈	6, 7, 8, 9, 18, 20
갈빙이	[명사][방언]	NNG	00_00_00	좀놈	7
갈시하다	[동사][방언]	VV	00_00_00	괄시하다	7
갈체다	[동사][방언]	VV	00_00_00	가르치다	7, 8, 9
갈체다	[동사][방언]	VV	00_00_00	가리키다	7
갈추다	[동사][방언]	VV	00_00_00	가르치다	6, 7
갈추다	[동사][방언]	VV	00_00_00	가리키다	6, 7
갈케다	[동사][방언]	VV	00_00_00	가르치다	7
갈케다	[동사][방언]	VV	00_00_00	가리키다	7
갈키	[명사][방언]	NNG	00_00_00	갈고리	4, 6, 7, 8, 9, 11, 12, 18
갈키다	[동사][방언]	VV	00_00_00	가르치다	5, 6, 7, 8, 11, 12
갈키다	[동사][방언]	VV	00_00_00	가리키다	6, 7, 8, 9, 12, 18
갈피리	[명사][방언]	NNG	02_00_01	송사리	7
감나모	[명사][방언]	NNG	00_00_00	감나무	7
감바가치	[명사][방언]	NNG	00_00_00	가맛바가지	6, 7
감박재기	[명사][방언]	NNG	00_00_00	가맛바가지	7
감을세	[명사][방언]	NNG	00_00_00	꺾쇠	6, 7
감자무지	[명사][방언]	NNG	00_00_00	감자떡	7
감직다	[동사][방언]	VV	00_00_00	감추다	7
갑다임	[명사][방언]	NNG	00_00_00	대님	7
갑대기	[명사][방언]	NNG	00_00_00	대님	7
갑대이	[명사][방언]	NNG	00_00_00	대님	6, 7, 20
갑댕이	[명사][방언]	NNG	00_00_00	대님	6, 7
갑뎅이	[명사][방언]	NNG	00_00_00	대님	4, 6, 7
갑등기	[명사][방언]	NNG	00_00_00	대님	7
갑디	[명사][방언]	NNG	00_00_00	대님	6, 7
갑디기	[명사][방언]	NNG	00_00_00	대님	7
갑딩이	[명사][방언]	NNG	00_00_00	대님	6, 7
갑재기	[부사][방언]	MAG	00_00_00	갑자기	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
갑재끼	[부사][방언]	MAG	00_00_00	갑자기	6, 7, 20
갓난아	[명사][방언]	NNG	00_00_00	갓난아이	6, 7, 12, 13, 14, 15
갓난알라	[명사][방언]	NNG	00_00_00	갓난아이	7
갓난얼라	[명사][방언]	NNG	00_00_00	갓난아이	6, 7
갓넌아	[명사][방언]	NNG	00_00_00	갓난아이	7
갓재이	[명사][방언]	NNG	00_00_00	갓장이	6, 7
갓치다	[동사][방언]	VV	00_00_00	벌목하다	7
강구	[명사][방언]	NNG	02_00_00	바퀴	6, 7
강그랍다	[형용사][방언]	VA	00_00_00	간지럽다	6, 7
강낭	[명사][방언]	NNG	00_00_00	강냉이	4, 6, 7, 8, 9, 13, 14, 18, 19, 20
강낭수깨	[명사][방언]	NNG	00_00_00	강냉이	7
강낭수꾸	[명사][방언]	NNG	00_00_00	옥수수	7
강낭수끼	[명사][방언]	NNG	00_00_00	강냉이	7
강낭수수	[명사][방언]	NNG	00_00_00	강냉이	7
강낭이	[명사][방언]	NNG	00_00_00	강냉이	7, 12, 17
강내이	[명사][방언]	NNG	00_00_00	강냉이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
강다듬이	[명사][방언]	NNG	00_00_00	강다짐	7, 15
강새이	[명사][방언]	NNG	00_00_00	강아지	6, 7
강새이풀	[명사][방언]	NNG	00_00_00	강아지풀	6, 7, 8
강생이	[명사][방언]	NNG	00_00_00	강아지	6, 7, 10
강생이풀	[명사][방언]	NNG	00_00_00	강아지풀	6, 7
강석미기	[명사][방언]	NNG	00_00_00	호미씻이	7
강싱이	[명사][방언]	NNG	00_00_00	강아지	4, 7
강아지새끼	[명사][방언]	NNG	00_00_00	강아지	7, 9
강자리	[명사][방언]	NNG	00_00_00	광주리	4, 6, 7
강저리	[명사][방언]	NNG	00_00_00	광주리	6, 7
강주리	[명사][방언]	NNG	02_00_00	광주리	6, 7, 11, 16
강지놀이	[명사][방언]	NNG	00_00_00	관자놀이	7
강지리	[명사][방언]	NNG	00_00_00	광주리	4, 6, 7
갖고오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 11, 12
개갑다	[형용사][방언]	VA	00_00_00	가볍다	6, 7, 15
개갑디개갑다	[형용사][방언]	VA	00_00_00	가볍디가볍다	6, 7
개겁다	[형용사][방언]	VA	00_00_00	가볍다	4, 6, 7, 8, 9, 12, 15, 20
개겹다	[형용사][방언]	VA	00_00_00	가볍다	7
개고락지	[명사][방언]	NNG	00_00_00	개구리	4, 7, 8, 15
개고랑	[명사][방언]	NNG	00_00_00	개울	6, 7
개골	[명사][방언]	NNG	00_00_00	개울	7
개골	[명사][방언]	NNG	03_00_02	골짜기	7
개골창	[명사][방언]	NNG	00_00_00	개울	7, 9
개곱다	[형용사][방언]	VA	00_00_00	가볍다	6, 7
개구영바치	[명사][방언]	NNG	00_00_00	개구멍받이	7
개궂다	[동사][방언]	VV	00_00_00	짓궂다	7
개글가지	[명사][방언]	NNG	00_00_00	개호주	7
개깝다	[형용사][방언]	VA	00_00_00	가깝다	7, 8, 15
개깝다	[형용사][방언]	VA	00_00_00	가볍다	6, 7, 11, 12, 18, 20
개꼴비	[명사][방언]	NNG	00_00_00	개꼬리비	7
개꿉다	[형용사][방언]	VA	00_00_00	가깝다	7
개나리꼿	[명사][방언]	NNG	02_00_00	백합	4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17
개내이	[명사][방언]	NNG	00_00_00	고양이	6, 7
개다리판	[명사][방언]	NNG	00_00_00	개다리소반	7
개대가리	[명사][방언]	NNG	00_00_00	감기	7
개대지	[명사][방언]	NNG	00_00_00	개돼지	7
개도리	[명사][방언]	NNG	00_00_00	각반	7
개돌상눔	[명사][방언]	NNG	00_00_00	개불상놈	7
개똥벌거지	[명사][방언]	NNG	00_00_00	개똥벌레	6, 7
개똥벌거지	[명사][방언]	NNG	01_00_00	반딧불이	4, 6, 7, 8, 9, 12, 14, 16, 18, 20
개똥벌게	[명사][방언]	NNG	00_00_00	개똥벌레	7
개똥벌게이	[명사][방언]	NNG	00_00_00	개똥벌레	6, 7
개똥벌기	[명사][방언]	NNG	00_00_00	반딧불이	4, 6, 7, 13, 14, 16, 19, 20
개뜨뱅이	[명사][방언]	NNG	00_00_00	뚜껑	6, 7
개랄	[명사][방언]	NNG	00_00_00	달걀	6, 7
개랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 7, 8, 9, 11, 15, 16
개랍다	[형용사][방언]	VA	02_00_00	다랍다	7
개럽다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 8, 11, 12, 13, 14, 15, 17, 18, 19
개롬하다	[형용사][방언]	VA	00_00_00	갸름하다	4, 5, 7, 9, 11, 12
개롭다	[형용사][방언]	VA	00_00_00	가렵다	4, 6, 7, 8, 9, 12, 14, 15, 19
개롱개롱	[부사][방언]	MAG	00_00_00	가르랑가르랑	7
개룹다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 8, 9, 12, 13
개릉개릉	[부사][방언]	MAG	00_00_00	가르랑가르랑	7
개리다	[동사][방언]	VV	00_00_00	고르다	7
개망내이	[명사][방언]	NNG	00_00_00	개망나니	7
개망디이	[명사][방언]	NNG	00_00_00	개차반	7
개멀구	[명사][방언]	NNG	00_00_00	개머루	7
개미	[명사][방언]	NNG	01_00_01	개암	7, 15, 17
개미구영	[명사][방언]	NNG	00_00_00	개미구멍	7
개미장데이	[명사][방언]	NNG	00_00_00	개미허리	7
